,name,followers,current_viewers,days,hours,minutes,test
22160,ek0p,36072,521,7,3,40,2015-06-07 03:40:00
22168,massansc,170322,429,7,3,40,2015-06-07 03:40:00
22177,massansc,170322,3541,7,3,50,2015-06-07 03:50:00
22186,ek0p,36072,513,7,3,50,2015-06-07 03:50:00
22201,massansc,170323,8015,7,4,0,2015-06-07 04:00:00
22210,ek0p,36072,525,7,4,0,2015-06-07 04:00:00
22226,massansc,170323,8989,7,4,10,2015-06-07 04:10:00
22237,ek0p,36072,495,7,4,10,2015-06-07 04:10:00
22251,massansc,170347,9632,7,4,30,2015-06-07 04:30:00
22262,ek0p,36073,437,7,4,30,2015-06-07 04:30:00
22276,massansc,170347,9930,7,4,40,2015-06-07 04:40:00
22287,ek0p,36073,444,7,4,40,2015-06-07 04:40:00
22301,massansc,170347,10255,7,4,50,2015-06-07 04:50:00
22312,ek0p,36073,457,7,4,50,2015-06-07 04:50:00
22326,massansc,170347,10651,7,5,0,2015-06-07 05:00:00
22338,ek0p,36073,486,7,5,0,2015-06-07 05:00:00
22351,massansc,170433,12122,7,5,20,2015-06-07 05:20:00
22362,ek0p,36072,475,7,5,20,2015-06-07 05:20:00
22376,massansc,170433,12447,7,5,30,2015-06-07 05:30:00
22386,ek0p,36072,475,7,5,30,2015-06-07 05:30:00
22401,massansc,170433,12040,7,5,40,2015-06-07 05:40:00
22411,ek0p,36072,461,7,5,40,2015-06-07 05:40:00
22426,massansc,170433,12641,7,5,50,2015-06-07 05:50:00
22436,ek0p,36072,483,7,5,50,2015-06-07 05:50:00
22451,massansc,170433,12782,7,6,0,2015-06-07 06:00:00
22476,massansc,170433,12446,7,6,10,2015-06-07 06:10:00
22501,massansc,170498,13341,7,6,30,2015-06-07 06:30:00
22526,massansc,170498,13773,7,6,40,2015-06-07 06:40:00
22551,massansc,170498,13303,7,6,50,2015-06-07 06:50:00
22576,massansc,170498,14023,7,7,0,2015-06-07 07:00:00
22601,massansc,170498,14567,7,7,10,2015-06-07 07:10:00
22625,massansc,170591,16915,7,7,20,2015-06-07 07:20:00
22650,massansc,170591,17505,7,7,30,2015-06-07 07:30:00
22675,massansc,170591,18052,7,7,40,2015-06-07 07:40:00
22700,massansc,170591,19111,7,7,50,2015-06-07 07:50:00
22725,massansc,170591,18243,7,8,0,2015-06-07 08:00:00
22750,massansc,170774,19624,7,8,20,2015-06-07 08:20:00
22772,ek0p,36070,142,7,8,20,2015-06-07 08:20:00
22775,massansc,170774,20641,7,8,40,2015-06-07 08:40:00
22791,ek0p,36070,253,7,8,40,2015-06-07 08:40:00
22800,massansc,170774,19522,7,9,0,2015-06-07 09:00:00
22814,ek0p,36070,299,7,9,0,2015-06-07 09:00:00
22825,massansc,170774,18194,7,9,10,2015-06-07 09:10:00
22839,ek0p,36070,323,7,9,10,2015-06-07 09:10:00
22850,massansc,170980,18106,7,9,20,2015-06-07 09:20:00
22863,ek0p,36074,345,7,9,20,2015-06-07 09:20:00
22875,massansc,170980,16647,7,9,30,2015-06-07 09:30:00
22889,ek0p,36074,338,7,9,30,2015-06-07 09:30:00
22909,ek0p,36074,490,7,10,0,2015-06-07 10:00:00
22935,ek0p,36074,478,7,10,10,2015-06-07 10:10:00
22958,ek0p,36086,561,7,10,20,2015-06-07 10:20:00
22982,ek0p,36086,590,7,10,30,2015-06-07 10:30:00
23008,ek0p,36086,573,7,10,40,2015-06-07 10:40:00
23032,ek0p,36086,516,7,10,50,2015-06-07 10:50:00
23057,ek0p,36086,606,7,11,0,2015-06-07 11:00:00
23083,ek0p,36086,614,7,11,10,2015-06-07 11:10:00
23109,ek0p,36105,608,7,11,20,2015-06-07 11:20:00
23133,ek0p,36105,570,7,11,30,2015-06-07 11:30:00
23159,ek0p,36105,573,7,11,40,2015-06-07 11:40:00
23185,ek0p,36105,617,7,11,50,2015-06-07 11:50:00
23208,ek0p,36105,511,7,12,0,2015-06-07 12:00:00
23234,ek0p,36105,476,7,12,10,2015-06-07 12:10:00
23257,ek0p,36121,473,7,12,20,2015-06-07 12:20:00
23283,ek0p,36121,412,7,12,30,2015-06-07 12:30:00
23308,ek0p,36121,463,7,12,40,2015-06-07 12:40:00
25142,ek0p,36127,73,8,1,50,2015-06-08 01:50:00
25165,ek0p,36127,116,8,2,0,2015-06-08 02:00:00
25190,ek0p,36127,157,8,2,10,2015-06-08 02:10:00
25211,ek0p,36126,1028,8,2,30,2015-06-08 02:30:00
25229,ek0p,36126,1100,8,2,40,2015-06-08 02:40:00
25253,ek0p,36126,1071,8,2,50,2015-06-08 02:50:00
25279,ek0p,36126,1215,8,3,0,2015-06-08 03:00:00
25301,ek0p,36126,2048,8,3,10,2015-06-08 03:10:00
25326,ek0p,36165,2277,8,3,20,2015-06-08 03:20:00
25351,massansc,171042,2356,8,3,30,2015-06-08 03:30:00
25352,ek0p,36165,2460,8,3,30,2015-06-08 03:30:00
25376,massansc,171042,5600,8,3,40,2015-06-08 03:40:00
25377,ek0p,36165,2115,8,3,40,2015-06-08 03:40:00
25401,massansc,171042,7622,8,3,50,2015-06-08 03:50:00
25402,ek0p,36165,2119,8,3,50,2015-06-08 03:50:00
25426,massansc,171042,8331,8,4,0,2015-06-08 04:00:00
25427,ek0p,36165,1867,8,4,0,2015-06-08 04:00:00
25451,massansc,171042,8726,8,4,10,2015-06-08 04:10:00
25452,ek0p,36165,1938,8,4,10,2015-06-08 04:10:00
25476,massansc,171074,9139,8,4,20,2015-06-08 04:20:00
25477,ek0p,36201,1876,8,4,20,2015-06-08 04:20:00
25501,massansc,171074,9504,8,4,30,2015-06-08 04:30:00
25502,ek0p,36201,2064,8,4,30,2015-06-08 04:30:00
25526,massansc,171074,10029,8,4,40,2015-06-08 04:40:00
25527,ek0p,36201,1862,8,4,40,2015-06-08 04:40:00
25551,massansc,171074,10917,8,4,50,2015-06-08 04:50:00
25553,ek0p,36201,1845,8,4,50,2015-06-08 04:50:00
25576,massansc,171074,11105,8,5,0,2015-06-08 05:00:00
25578,ek0p,36201,1713,8,5,0,2015-06-08 05:00:00
25601,massansc,171074,11121,8,5,10,2015-06-08 05:10:00
25603,ek0p,36201,1681,8,5,10,2015-06-08 05:10:00
25626,massansc,171136,11476,8,5,20,2015-06-08 05:20:00
25628,ek0p,36216,1760,8,5,20,2015-06-08 05:20:00
25651,massansc,171136,11364,8,5,30,2015-06-08 05:30:00
25653,ek0p,36216,1693,8,5,30,2015-06-08 05:30:00
25676,massansc,171136,11872,8,5,40,2015-06-08 05:40:00
25679,ek0p,36216,1545,8,5,40,2015-06-08 05:40:00
25700,massansc,171136,14103,8,5,50,2015-06-08 05:50:00
25705,ek0p,36216,1507,8,5,50,2015-06-08 05:50:00
25725,massansc,171136,15711,8,6,0,2015-06-08 06:00:00
25730,ek0p,36216,1671,8,6,0,2015-06-08 06:00:00
25750,massansc,171136,15151,8,6,10,2015-06-08 06:10:00
25756,ek0p,36216,1497,8,6,10,2015-06-08 06:10:00
25775,massansc,171226,15279,8,6,20,2015-06-08 06:20:00
25780,ek0p,36242,1351,8,6,20,2015-06-08 06:20:00
25800,massansc,171226,14837,8,6,30,2015-06-08 06:30:00
25805,ek0p,36242,1266,8,6,30,2015-06-08 06:30:00
25825,massansc,171226,15214,8,6,40,2015-06-08 06:40:00
25830,ek0p,36242,1189,8,6,40,2015-06-08 06:40:00
25850,massansc,171226,14065,8,6,50,2015-06-08 06:50:00
25855,ek0p,36242,1179,8,6,50,2015-06-08 06:50:00
25875,massansc,171226,13799,8,7,0,2015-06-08 07:00:00
25881,ek0p,36242,1191,8,7,0,2015-06-08 07:00:00
25901,massansc,171226,12087,8,7,10,2015-06-08 07:10:00
25904,ek0p,36242,1183,8,7,10,2015-06-08 07:10:00
25926,massansc,171300,11796,8,7,20,2015-06-08 07:20:00
25929,ek0p,36252,1485,8,7,20,2015-06-08 07:20:00
25951,massansc,171300,10574,8,7,30,2015-06-08 07:30:00
25955,ek0p,36252,1276,8,7,30,2015-06-08 07:30:00
25976,massansc,171307,10649,8,7,40,2015-06-08 07:40:00
25980,ek0p,36252,1260,8,7,40,2015-06-08 07:40:00
26001,massansc,171307,10298,8,7,50,2015-06-08 07:50:00
26005,ek0p,36252,1346,8,7,50,2015-06-08 07:50:00
26026,massansc,171307,10106,8,8,10,2015-06-08 08:10:00
26029,ek0p,36252,1623,8,8,10,2015-06-08 08:10:00
26051,massansc,171333,10015,8,8,20,2015-06-08 08:20:00
26053,ek0p,36276,1592,8,8,20,2015-06-08 08:20:00
26076,massansc,171333,9852,8,8,30,2015-06-08 08:30:00
26079,ek0p,36276,1712,8,8,30,2015-06-08 08:30:00
26101,massansc,171333,9994,8,8,40,2015-06-08 08:40:00
26104,ek0p,36276,1605,8,8,40,2015-06-08 08:40:00
26126,massansc,171333,9931,8,8,50,2015-06-08 08:50:00
26131,ek0p,36276,1598,8,8,50,2015-06-08 08:50:00
26151,massansc,171333,9408,8,9,0,2015-06-08 09:00:00
26156,ek0p,36276,1399,8,9,0,2015-06-08 09:00:00
26181,ek0p,36302,1237,8,9,20,2015-06-08 09:20:00
26208,ek0p,36302,1132,8,9,30,2015-06-08 09:30:00
26234,ek0p,36302,1030,8,9,50,2015-06-08 09:50:00
26258,ek0p,36302,999,8,10,0,2015-06-08 10:00:00
26285,ek0p,36302,936,8,10,10,2015-06-08 10:10:00
26310,ek0p,36318,876,8,10,20,2015-06-08 10:20:00
26336,ek0p,36318,849,8,10,30,2015-06-08 10:30:00
26362,ek0p,36318,758,8,10,40,2015-06-08 10:40:00
26387,ek0p,36318,712,8,10,50,2015-06-08 10:50:00
27301,strifecro,84730,2533,8,17,40,2015-06-08 17:40:00
27326,strifecro,84730,4857,8,17,50,2015-06-08 17:50:00
27350,strifecro,84730,7699,8,18,0,2015-06-08 18:00:00
27375,strifecro,84730,8776,8,18,10,2015-06-08 18:10:00
27400,strifecro,84906,9148,8,18,20,2015-06-08 18:20:00
27425,strifecro,84906,9723,8,18,30,2015-06-08 18:30:00
27450,strifecro,84906,11408,8,18,40,2015-06-08 18:40:00
27475,strifecro,84906,10563,8,19,0,2015-06-08 19:00:00
27500,strifecro,84906,11509,8,19,10,2015-06-08 19:10:00
27525,strifecro,85078,10880,8,19,20,2015-06-08 19:20:00
27550,strifecro,85078,11221,8,19,30,2015-06-08 19:30:00
27575,strifecro,85078,11028,8,19,40,2015-06-08 19:40:00
27600,strifecro,85078,11017,8,20,10,2015-06-08 20:10:00
27625,strifecro,85235,11881,8,20,30,2015-06-08 20:30:00
27650,strifecro,85235,11534,8,20,40,2015-06-08 20:40:00
27675,strifecro,85235,11439,8,20,50,2015-06-08 20:50:00
27700,strifecro,85235,13340,8,21,0,2015-06-08 21:00:00
27725,strifecro,85235,12514,8,21,10,2015-06-08 21:10:00
28205,itshafu,316004,670,9,0,20,2015-06-09 00:20:00
28227,itshafu,316004,1687,9,0,30,2015-06-09 00:30:00
28252,itshafu,316004,2470,9,0,40,2015-06-09 00:40:00
28277,itshafu,316004,3038,9,0,50,2015-06-09 00:50:00
28300,itshafu,316004,3881,9,1,0,2015-06-09 01:00:00
28325,itshafu,316004,4230,9,1,10,2015-06-09 01:10:00
28350,itshafu,316091,4839,9,1,20,2015-06-09 01:20:00
28375,itshafu,316091,4533,9,1,30,2015-06-09 01:30:00
28400,itshafu,316091,5078,9,1,40,2015-06-09 01:40:00
28425,itshafu,316091,5937,9,1,50,2015-06-09 01:50:00
28450,itshafu,316091,6074,9,2,0,2015-06-09 02:00:00
28470,ek0p,36319,53,9,2,0,2015-06-09 02:00:00
28475,itshafu,316091,6193,9,2,10,2015-06-09 02:10:00
28491,ek0p,36319,102,9,2,10,2015-06-09 02:10:00
28500,itshafu,316209,6980,9,2,20,2015-06-09 02:20:00
28515,ek0p,36319,148,9,2,20,2015-06-09 02:20:00
28525,itshafu,316209,7618,9,2,50,2015-06-09 02:50:00
28540,ek0p,36319,214,9,2,50,2015-06-09 02:50:00
28550,itshafu,316209,7295,9,3,0,2015-06-09 03:00:00
28564,ek0p,36319,252,9,3,0,2015-06-09 03:00:00
28575,itshafu,316209,7741,9,3,10,2015-06-09 03:10:00
28587,ek0p,36319,287,9,3,10,2015-06-09 03:10:00
28600,itshafu,316324,9208,9,3,20,2015-06-09 03:20:00
28612,ek0p,36320,292,9,3,20,2015-06-09 03:20:00
28625,itshafu,316324,8524,9,3,30,2015-06-09 03:30:00
28631,massansc,171369,1109,9,3,30,2015-06-09 03:30:00
28639,ek0p,36320,295,9,3,30,2015-06-09 03:30:00
28650,itshafu,316324,7127,9,3,40,2015-06-09 03:40:00
28651,massansc,171369,4825,9,3,40,2015-06-09 03:40:00
28663,ek0p,36320,257,9,3,40,2015-06-09 03:40:00
28675,massansc,171369,8950,9,3,50,2015-06-09 03:50:00
28676,itshafu,316324,7631,9,3,50,2015-06-09 03:50:00
28687,ek0p,36320,291,9,3,50,2015-06-09 03:50:00
28700,massansc,171369,10527,9,4,0,2015-06-09 04:00:00
28701,itshafu,316324,7611,9,4,0,2015-06-09 04:00:00
28712,ek0p,36320,289,9,4,0,2015-06-09 04:00:00
28725,massansc,171369,11303,9,4,10,2015-06-09 04:10:00
28726,itshafu,316324,7551,9,4,10,2015-06-09 04:10:00
28734,ek0p,36320,301,9,4,10,2015-06-09 04:10:00
28750,massansc,171459,12776,9,4,20,2015-06-09 04:20:00
28751,itshafu,316451,6859,9,4,20,2015-06-09 04:20:00
28762,ek0p,36328,316,9,4,20,2015-06-09 04:20:00
28775,massansc,171459,13259,9,4,30,2015-06-09 04:30:00
28776,itshafu,316451,6866,9,4,30,2015-06-09 04:30:00
28787,ek0p,36328,342,9,4,30,2015-06-09 04:30:00
28800,massansc,171459,14701,9,4,40,2015-06-09 04:40:00
28809,ek0p,36328,361,9,4,40,2015-06-09 04:40:00
28825,massansc,171459,15994,9,4,50,2015-06-09 04:50:00
28834,ek0p,36328,442,9,4,50,2015-06-09 04:50:00
28850,massansc,171459,16463,9,5,0,2015-06-09 05:00:00
28859,ek0p,36328,514,9,5,0,2015-06-09 05:00:00
28875,massansc,171459,16479,9,5,10,2015-06-09 05:10:00
28884,ek0p,36328,469,9,5,10,2015-06-09 05:10:00
28900,massansc,171679,17252,9,5,20,2015-06-09 05:20:00
28909,ek0p,36329,493,9,5,20,2015-06-09 05:20:00
28925,massansc,171679,18471,9,5,30,2015-06-09 05:30:00
28934,ek0p,36329,556,9,5,30,2015-06-09 05:30:00
28950,massansc,171679,19025,9,5,50,2015-06-09 05:50:00
28958,ek0p,36329,536,9,5,50,2015-06-09 05:50:00
28975,massansc,171679,21070,9,6,0,2015-06-09 06:00:00
28983,ek0p,36329,553,9,6,0,2015-06-09 06:00:00
29000,massansc,171679,19024,9,6,10,2015-06-09 06:10:00
29009,ek0p,36329,520,9,6,10,2015-06-09 06:10:00
29025,massansc,171980,18667,9,6,20,2015-06-09 06:20:00
29035,ek0p,36342,447,9,6,20,2015-06-09 06:20:00
29050,massansc,171980,17149,9,6,30,2015-06-09 06:30:00
29061,ek0p,36342,427,9,6,30,2015-06-09 06:30:00
29075,massansc,171980,16812,9,6,40,2015-06-09 06:40:00
29087,ek0p,36342,435,9,6,40,2015-06-09 06:40:00
29100,massansc,171980,16967,9,6,50,2015-06-09 06:50:00
29113,ek0p,36342,410,9,6,50,2015-06-09 06:50:00
29125,massansc,171980,16965,9,7,0,2015-06-09 07:00:00
29138,ek0p,36342,414,9,7,0,2015-06-09 07:00:00
29151,massansc,172149,14738,9,7,20,2015-06-09 07:20:00
29165,ek0p,36341,429,9,7,20,2015-06-09 07:20:00
29176,massansc,172149,13769,9,7,30,2015-06-09 07:30:00
29188,ek0p,36341,454,9,7,30,2015-06-09 07:30:00
29201,massansc,172149,13062,9,7,40,2015-06-09 07:40:00
29213,ek0p,36341,397,9,7,40,2015-06-09 07:40:00
29226,massansc,172149,12727,9,7,50,2015-06-09 07:50:00
29239,ek0p,36341,411,9,7,50,2015-06-09 07:50:00
29251,massansc,172149,11608,9,8,10,2015-06-09 08:10:00
29266,ek0p,36341,362,9,8,10,2015-06-09 08:10:00
29276,massansc,172221,10983,9,8,20,2015-06-09 08:20:00
29291,ek0p,36347,374,9,8,20,2015-06-09 08:20:00
29301,massansc,172221,10818,9,8,30,2015-06-09 08:30:00
29316,ek0p,36347,367,9,8,30,2015-06-09 08:30:00
29340,ek0p,36347,355,9,8,40,2015-06-09 08:40:00
29365,ek0p,36347,332,9,8,50,2015-06-09 08:50:00
29391,ek0p,36347,310,9,9,0,2015-06-09 09:00:00
29417,ek0p,36347,282,9,9,10,2015-06-09 09:10:00
29443,ek0p,36346,268,9,9,20,2015-06-09 09:20:00
29467,ek0p,36346,255,9,9,40,2015-06-09 09:40:00
29535,kolento,180376,944,9,10,20,2015-06-09 10:20:00
29555,kolento,180376,2791,9,10,30,2015-06-09 10:30:00
29579,kolento,180376,3755,9,10,40,2015-06-09 10:40:00
29603,kolento,180376,4508,9,10,50,2015-06-09 10:50:00
29627,kolento,180376,5257,9,11,0,2015-06-09 11:00:00
29651,kolento,180463,7675,9,11,20,2015-06-09 11:20:00
29676,kolento,180463,7698,9,11,30,2015-06-09 11:30:00
29701,kolento,180463,8934,9,11,40,2015-06-09 11:40:00
29726,kolento,180463,9833,9,11,50,2015-06-09 11:50:00
29751,kolento,180463,10624,9,12,0,2015-06-09 12:00:00
29776,kolento,180463,11116,9,12,10,2015-06-09 12:10:00
29801,kolento,180616,11020,9,12,20,2015-06-09 12:20:00
29826,kolento,180616,10890,9,12,30,2015-06-09 12:30:00
29851,kolento,180616,11444,9,12,50,2015-06-09 12:50:00
29876,kolento,180616,11998,9,13,0,2015-06-09 13:00:00
29901,kolento,180741,12012,9,13,20,2015-06-09 13:20:00
29927,kolento,180741,11626,9,13,30,2015-06-09 13:30:00
29952,kolento,180741,10977,9,13,40,2015-06-09 13:40:00
29977,kolento,180741,11436,9,13,50,2015-06-09 13:50:00
30002,kolento,180741,13301,9,14,0,2015-06-09 14:00:00
30027,kolento,180741,13042,9,14,10,2015-06-09 14:10:00
30051,kolento,180852,15380,9,14,20,2015-06-09 14:20:00
30076,kolento,180852,16899,9,14,30,2015-06-09 14:30:00
30101,kolento,180852,15194,9,14,40,2015-06-09 14:40:00
30126,kolento,180852,14914,9,14,50,2015-06-09 14:50:00
30151,kolento,180852,9727,9,15,0,2015-06-09 15:00:00
30456,itshafu,316528,655,9,17,10,2015-06-09 17:10:00
30479,itshafu,316532,1529,9,17,20,2015-06-09 17:20:00
30492,strifecro,85467,231,9,17,20,2015-06-09 17:20:00
30505,itshafu,316532,1835,9,17,30,2015-06-09 17:30:00
30509,strifecro,85467,519,9,17,30,2015-06-09 17:30:00
30530,itshafu,316532,2236,9,17,40,2015-06-09 17:40:00
30532,strifecro,85467,787,9,17,40,2015-06-09 17:40:00
30555,itshafu,316532,2364,9,17,50,2015-06-09 17:50:00
30557,strifecro,85467,1057,9,17,50,2015-06-09 17:50:00
30578,itshafu,316532,2674,9,18,0,2015-06-09 18:00:00
30580,strifecro,85467,1558,9,18,0,2015-06-09 18:00:00
30603,itshafu,316532,2421,9,18,10,2015-06-09 18:10:00
30604,strifecro,85467,2057,9,18,10,2015-06-09 18:10:00
30628,itshafu,316571,2819,9,18,20,2015-06-09 18:20:00
30629,strifecro,85499,2307,9,18,20,2015-06-09 18:20:00
30651,itshafu,316571,3501,9,18,40,2015-06-09 18:40:00
30652,strifecro,85499,3418,9,18,40,2015-06-09 18:40:00
30676,strifecro,85499,3855,9,18,50,2015-06-09 18:50:00
30677,itshafu,316571,3561,9,18,50,2015-06-09 18:50:00
30701,strifecro,85499,4470,9,19,0,2015-06-09 19:00:00
30703,itshafu,316571,3254,9,19,0,2015-06-09 19:00:00
30726,strifecro,85499,4699,9,19,10,2015-06-09 19:10:00
30727,itshafu,316571,3366,9,19,10,2015-06-09 19:10:00
30751,strifecro,85566,5142,9,19,20,2015-06-09 19:20:00
30752,itshafu,316624,3417,9,19,20,2015-06-09 19:20:00
30776,strifecro,85566,4791,9,19,30,2015-06-09 19:30:00
30777,itshafu,316624,3633,9,19,30,2015-06-09 19:30:00
30801,strifecro,85566,4524,9,19,40,2015-06-09 19:40:00
30802,itshafu,316624,3791,9,19,40,2015-06-09 19:40:00
30826,strifecro,85566,4844,9,19,50,2015-06-09 19:50:00
30827,itshafu,316624,3780,9,19,50,2015-06-09 19:50:00
30851,strifecro,85566,5355,9,20,0,2015-06-09 20:00:00
30852,itshafu,316624,3870,9,20,0,2015-06-09 20:00:00
30876,strifecro,85566,5197,9,20,10,2015-06-09 20:10:00
30878,itshafu,316624,3469,9,20,10,2015-06-09 20:10:00
30901,strifecro,85638,5126,9,20,20,2015-06-09 20:20:00
30903,itshafu,316679,3540,9,20,20,2015-06-09 20:20:00
30927,strifecro,85638,4688,9,20,30,2015-06-09 20:30:00
30929,itshafu,316679,3397,9,20,30,2015-06-09 20:30:00
30952,strifecro,85638,4311,9,20,40,2015-06-09 20:40:00
30954,itshafu,316679,3303,9,20,40,2015-06-09 20:40:00
30977,strifecro,85638,4246,9,21,10,2015-06-09 21:10:00
30978,itshafu,316679,3396,9,21,10,2015-06-09 21:10:00
31002,strifecro,85670,4571,9,21,20,2015-06-09 21:20:00
31003,itshafu,316726,3339,9,21,20,2015-06-09 21:20:00
31027,strifecro,85670,4442,9,21,30,2015-06-09 21:30:00
31028,itshafu,316726,3309,9,21,30,2015-06-09 21:30:00
31052,itshafu,316726,3782,9,21,40,2015-06-09 21:40:00
31077,itshafu,316726,3381,9,21,50,2015-06-09 21:50:00
31102,itshafu,316726,3195,9,22,10,2015-06-09 22:10:00
31127,itshafu,316753,3258,9,22,20,2015-06-09 22:20:00
31152,itshafu,316753,3309,9,22,30,2015-06-09 22:30:00
31177,itshafu,316753,3386,9,22,40,2015-06-09 22:40:00
31202,itshafu,316753,3062,9,22,50,2015-06-09 22:50:00
31451,massansc,172384,2422,10,0,50,2015-06-10 00:50:00
31475,massansc,172386,6202,10,1,0,2015-06-10 01:00:00
31500,massansc,172386,8377,10,1,10,2015-06-10 01:10:00
31525,massansc,172429,9439,10,1,20,2015-06-10 01:20:00
31550,massansc,172429,10268,10,1,30,2015-06-10 01:30:00
31575,massansc,172429,11899,10,1,50,2015-06-10 01:50:00
31600,massansc,172429,12770,10,2,10,2015-06-10 02:10:00
31625,massansc,172547,12877,10,2,20,2015-06-10 02:20:00
31650,massansc,172547,13368,10,2,30,2015-06-10 02:30:00
31675,massansc,172547,14041,10,2,40,2015-06-10 02:40:00
31700,massansc,172547,14278,10,2,50,2015-06-10 02:50:00
31725,massansc,172547,15204,10,3,0,2015-06-10 03:00:00
31750,massansc,172547,16392,10,3,10,2015-06-10 03:10:00
31775,massansc,172745,15442,10,3,20,2015-06-10 03:20:00
31792,ek0p,36344,110,10,3,20,2015-06-10 03:20:00
31800,massansc,172745,16258,10,3,30,2015-06-10 03:30:00
31813,ek0p,36344,181,10,3,30,2015-06-10 03:30:00
31825,massansc,172745,15946,10,3,40,2015-06-10 03:40:00
31838,ek0p,36344,188,10,3,40,2015-06-10 03:40:00
31850,massansc,172745,15999,10,3,50,2015-06-10 03:50:00
31861,ek0p,36344,236,10,3,50,2015-06-10 03:50:00
31875,massansc,172745,15925,10,4,0,2015-06-10 04:00:00
31886,ek0p,36344,260,10,4,0,2015-06-10 04:00:00
31900,massansc,172745,15829,10,4,10,2015-06-10 04:10:00
31911,ek0p,36344,320,10,4,10,2015-06-10 04:10:00
31925,massansc,172919,17608,10,4,30,2015-06-10 04:30:00
31936,ek0p,36343,461,10,4,30,2015-06-10 04:30:00
31950,massansc,172919,17404,10,4,50,2015-06-10 04:50:00
31959,ek0p,36343,396,10,4,50,2015-06-10 04:50:00
31975,massansc,172919,18038,10,5,0,2015-06-10 05:00:00
31984,ek0p,36343,397,10,5,0,2015-06-10 05:00:00
32000,massansc,172919,18111,10,5,10,2015-06-10 05:10:00
32008,ek0p,36343,425,10,5,10,2015-06-10 05:10:00
32025,massansc,173131,18389,10,5,20,2015-06-10 05:20:00
32032,ek0p,36350,515,10,5,20,2015-06-10 05:20:00
32050,massansc,173131,18450,10,5,30,2015-06-10 05:30:00
32057,ek0p,36350,509,10,5,30,2015-06-10 05:30:00
32075,massansc,173131,18818,10,5,50,2015-06-10 05:50:00
32082,ek0p,36350,562,10,5,50,2015-06-10 05:50:00
32100,massansc,173131,19202,10,6,0,2015-06-10 06:00:00
32107,ek0p,36350,572,10,6,0,2015-06-10 06:00:00
32125,massansc,173131,19507,10,6,10,2015-06-10 06:10:00
32134,ek0p,36350,628,10,6,10,2015-06-10 06:10:00
32150,massansc,173339,20646,10,6,20,2015-06-10 06:20:00
32159,ek0p,36356,667,10,6,20,2015-06-10 06:20:00
32175,massansc,173361,22270,10,6,30,2015-06-10 06:30:00
32185,ek0p,36356,615,10,6,30,2015-06-10 06:30:00
32200,massansc,173361,24191,10,6,40,2015-06-10 06:40:00
32210,ek0p,36356,604,10,6,40,2015-06-10 06:40:00
32225,massansc,173625,22416,10,6,50,2015-06-10 06:50:00
32236,ek0p,36356,577,10,6,50,2015-06-10 06:50:00
32250,massansc,173625,21123,10,7,0,2015-06-10 07:00:00
32261,ek0p,36356,567,10,7,0,2015-06-10 07:00:00
32275,massansc,173625,21253,10,7,10,2015-06-10 07:10:00
32288,ek0p,36356,515,10,7,10,2015-06-10 07:10:00
32300,massansc,173737,20528,10,7,20,2015-06-10 07:20:00
32312,ek0p,36360,553,10,7,20,2015-06-10 07:20:00
32325,massansc,173737,21035,10,7,40,2015-06-10 07:40:00
32336,ek0p,36360,657,10,7,40,2015-06-10 07:40:00
32350,massansc,173860,20399,10,7,50,2015-06-10 07:50:00
32360,ek0p,36360,701,10,7,50,2015-06-10 07:50:00
32375,massansc,173860,22354,10,8,0,2015-06-10 08:00:00
32385,ek0p,36360,673,10,8,0,2015-06-10 08:00:00
32400,massansc,173860,21830,10,8,10,2015-06-10 08:10:00
32409,ek0p,36360,640,10,8,10,2015-06-10 08:10:00
32425,massansc,174021,21875,10,8,20,2015-06-10 08:20:00
32438,ek0p,36373,618,10,8,20,2015-06-10 08:20:00
32450,massansc,174021,22023,10,8,30,2015-06-10 08:30:00
32465,ek0p,36373,549,10,8,30,2015-06-10 08:30:00
32475,massansc,174021,23082,10,8,40,2015-06-10 08:40:00
32488,ek0p,36373,518,10,8,40,2015-06-10 08:40:00
32500,massansc,174021,22091,10,8,50,2015-06-10 08:50:00
32513,ek0p,36373,502,10,8,50,2015-06-10 08:50:00
32525,massansc,174021,22807,10,9,0,2015-06-10 09:00:00
32540,ek0p,36373,480,10,9,0,2015-06-10 09:00:00
32550,massansc,174021,21829,10,9,10,2015-06-10 09:10:00
32565,ek0p,36373,460,10,9,10,2015-06-10 09:10:00
32575,massansc,174260,22522,10,9,20,2015-06-10 09:20:00
32591,ek0p,36376,427,10,9,20,2015-06-10 09:20:00
32600,massansc,174260,22737,10,9,30,2015-06-10 09:30:00
32614,ek0p,36376,409,10,9,30,2015-06-10 09:30:00
32625,massansc,174260,21602,10,9,40,2015-06-10 09:40:00
32650,massansc,174260,22371,10,9,50,2015-06-10 09:50:00
32675,massansc,174463,15694,10,10,0,2015-06-10 10:00:00
32730,kolento,181035,2204,10,10,30,2015-06-10 10:30:00
32754,kolento,181035,3274,10,10,40,2015-06-10 10:40:00
32779,kolento,181035,3838,10,10,50,2015-06-10 10:50:00
32803,kolento,181035,5108,10,11,0,2015-06-10 11:00:00
32828,kolento,181035,5618,10,11,10,2015-06-10 11:10:00
32851,kolento,181101,6201,10,11,20,2015-06-10 11:20:00
32877,kolento,181101,6563,10,11,30,2015-06-10 11:30:00
32902,kolento,181101,7569,10,11,40,2015-06-10 11:40:00
