,name,followers,current_viewers,days,hours,minutes,test
29908,zalaehs,9139,1245,9,13,20,2015-06-09 13:20:00
29934,zalaehs,9139,1212,9,13,30,2015-06-09 13:30:00
29958,zalaehs,9139,1153,9,13,40,2015-06-09 13:40:00
29984,zalaehs,9139,1098,9,13,50,2015-06-09 13:50:00
30007,zalaehs,9139,1054,9,14,0,2015-06-09 14:00:00
30034,zalaehs,9139,1023,9,14,10,2015-06-09 14:10:00
30060,zalaehs,9154,690,9,14,20,2015-06-09 14:20:00
30224,orange_hs,8831,160,9,15,20,2015-06-09 15:20:00
30245,orange_hs,8831,203,9,15,30,2015-06-09 15:30:00
30267,orange_hs,8831,229,9,15,40,2015-06-09 15:40:00
30291,orange_hs,8831,270,9,15,50,2015-06-09 15:50:00
30315,orange_hs,8831,306,9,16,0,2015-06-09 16:00:00
30341,orange_hs,8831,315,9,16,10,2015-06-09 16:10:00
30365,orange_hs,8846,314,9,16,20,2015-06-09 16:20:00
30390,orange_hs,8846,280,9,16,30,2015-06-09 16:30:00
30419,orange_hs,8846,228,9,16,40,2015-06-09 16:40:00
30442,orange_hs,8846,242,9,16,50,2015-06-09 16:50:00
30470,orange_hs,8853,163,9,17,10,2015-06-09 17:10:00
30499,orange_hs,8855,158,9,17,20,2015-06-09 17:20:00
30524,orange_hs,8855,149,9,17,30,2015-06-09 17:30:00
30548,orange_hs,8855,128,9,17,40,2015-06-09 17:40:00
31209,deernadia,130529,400,9,22,50,2015-06-09 22:50:00
31229,deernadia,130534,726,9,23,10,2015-06-09 23:10:00
31254,deernadia,130545,830,9,23,20,2015-06-09 23:20:00
31278,deernadia,130545,1012,9,23,30,2015-06-09 23:30:00
31303,deernadia,130545,1160,9,23,50,2015-06-09 23:50:00
31329,deernadia,130545,1197,10,0,0,2015-06-10 00:00:00
33324,zalaehs,9162,106,10,15,10,2015-06-10 15:10:00
33349,zalaehs,9164,133,10,15,20,2015-06-10 15:20:00
33372,zalaehs,9164,133,10,15,30,2015-06-10 15:30:00
33396,zalaehs,9164,144,10,15,40,2015-06-10 15:40:00
33414,zalaehs,9164,193,10,15,50,2015-06-10 15:50:00
33438,zalaehs,9164,267,10,16,0,2015-06-10 16:00:00
33465,zalaehs,9168,265,10,16,20,2015-06-10 16:20:00
33490,zalaehs,9168,224,10,16,30,2015-06-10 16:30:00
33515,zalaehs,9168,218,10,16,40,2015-06-10 16:40:00
33540,zalaehs,9168,220,10,16,50,2015-06-10 16:50:00
33566,zalaehs,9168,208,10,17,0,2015-06-10 17:00:00
33593,zalaehs,9168,201,10,17,10,2015-06-10 17:10:00
33620,zalaehs,9171,196,10,17,20,2015-06-10 17:20:00
33644,zalaehs,9171,177,10,17,30,2015-06-10 17:30:00
33669,zalaehs,9171,169,10,17,40,2015-06-10 17:40:00
34306,deernadia,130621,229,10,23,0,2015-06-10 23:00:00
34328,deernadia,130621,896,10,23,20,2015-06-10 23:20:00
34352,deernadia,130621,1069,10,23,30,2015-06-10 23:30:00
34377,deernadia,130621,1133,10,23,40,2015-06-10 23:40:00
34402,deernadia,130621,1197,10,23,50,2015-06-10 23:50:00
34428,deernadia,130621,1303,11,0,0,2015-06-11 00:00:00
35767,xixo,29365,304,11,9,10,2015-06-11 09:10:00
35793,xixo,29371,278,11,9,20,2015-06-11 09:20:00
35816,xixo,29371,304,11,9,30,2015-06-11 09:30:00
35837,xixo,29371,381,11,9,40,2015-06-11 09:40:00
35865,xixo,29370,337,11,9,50,2015-06-11 09:50:00
35888,xixo,29370,392,11,10,0,2015-06-11 10:00:00
35913,xixo,29370,398,11,10,10,2015-06-11 10:10:00
35939,xixo,29368,434,11,10,20,2015-06-11 10:20:00
35963,xixo,29368,457,11,10,30,2015-06-11 10:30:00
35989,xixo,29368,417,11,10,40,2015-06-11 10:40:00
36013,xixo,29373,459,11,10,50,2015-06-11 10:50:00
36035,xixo,29373,528,11,11,0,2015-06-11 11:00:00
36059,xixo,29373,659,11,11,10,2015-06-11 11:10:00
36085,xixo,29375,553,11,11,20,2015-06-11 11:20:00
36112,xixo,29379,446,11,11,50,2015-06-11 11:50:00
41882,deernadia,130754,932,13,7,30,2015-06-13 07:30:00
41907,deernadia,130754,1342,13,7,40,2015-06-13 07:40:00
41932,deernadia,130754,1417,13,8,0,2015-06-13 08:00:00
41957,deernadia,130792,1345,13,8,10,2015-06-13 08:10:00
41982,deernadia,130793,1178,13,8,20,2015-06-13 08:20:00
42006,deernadia,130793,1029,13,8,30,2015-06-13 08:30:00
42055,deernadia,130802,1152,13,8,50,2015-06-13 08:50:00
42080,deernadia,130802,1750,13,9,0,2015-06-13 09:00:00
44859,deernadia,130874,596,14,6,30,2015-06-14 06:30:00
44882,deernadia,130874,951,14,6,40,2015-06-14 06:40:00
44905,deernadia,130874,1356,14,7,0,2015-06-14 07:00:00
44930,deernadia,130874,1507,14,7,10,2015-06-14 07:10:00
44955,deernadia,130886,1292,14,7,20,2015-06-14 07:20:00
44980,deernadia,130889,1948,14,7,30,2015-06-14 07:30:00
45005,deernadia,130889,1716,14,7,40,2015-06-14 07:40:00
45030,deernadia,130889,2070,14,7,50,2015-06-14 07:50:00
45055,deernadia,130889,1914,14,8,0,2015-06-14 08:00:00
45081,deernadia,130889,1732,14,8,10,2015-06-14 08:10:00
45105,deernadia,130924,1653,14,8,20,2015-06-14 08:20:00
45129,deernadia,130924,2080,14,8,30,2015-06-14 08:30:00
45154,deernadia,130924,2340,14,8,40,2015-06-14 08:40:00
45179,deernadia,130924,1951,14,8,50,2015-06-14 08:50:00
45204,deernadia,130924,1963,14,9,0,2015-06-14 09:00:00
48010,deernadia,131093,530,15,6,20,2015-06-15 06:20:00
48032,deernadia,131093,751,15,6,30,2015-06-15 06:30:00
48057,deernadia,131093,971,15,6,50,2015-06-15 06:50:00
48081,deernadia,131093,1043,15,7,0,2015-06-15 07:00:00
48107,deernadia,131093,1278,15,7,10,2015-06-15 07:10:00
48133,deernadia,131125,1152,15,7,20,2015-06-15 07:20:00
48157,deernadia,131125,1430,15,7,30,2015-06-15 07:30:00
48182,deernadia,131125,1434,15,7,40,2015-06-15 07:40:00
48209,deernadia,131125,1342,15,7,50,2015-06-15 07:50:00
48233,deernadia,131125,1477,15,8,0,2015-06-15 08:00:00
57778,amazhs,447044,2412,18,6,0,2015-06-18 06:00:00
57801,amazhs,447044,5592,18,6,10,2015-06-18 06:10:00
57826,amazhs,447081,8567,18,6,20,2015-06-18 06:20:00
57851,amazhs,447081,11586,18,6,30,2015-06-18 06:30:00
57876,amazhs,447081,12028,18,6,40,2015-06-18 06:40:00
57901,amazhs,447081,12550,18,6,50,2015-06-18 06:50:00
57925,amazhs,447081,14990,18,7,10,2015-06-18 07:10:00
57950,amazhs,447291,16965,18,7,20,2015-06-18 07:20:00
57975,amazhs,447291,19523,18,7,30,2015-06-18 07:30:00
58000,amazhs,447291,19621,18,7,40,2015-06-18 07:40:00
58025,amazhs,447451,20504,18,7,50,2015-06-18 07:50:00
58050,amazhs,447451,21831,18,8,0,2015-06-18 08:00:00
58075,amazhs,447451,22491,18,8,10,2015-06-18 08:10:00
58100,amazhs,447582,23599,18,8,20,2015-06-18 08:20:00
58125,amazhs,447582,24042,18,8,30,2015-06-18 08:30:00
58150,amazhs,447582,24201,18,8,40,2015-06-18 08:40:00
58175,amazhs,447582,24636,18,8,50,2015-06-18 08:50:00
58200,amazhs,447582,25334,18,9,0,2015-06-18 09:00:00
58225,amazhs,447582,25846,18,9,10,2015-06-18 09:10:00
58250,amazhs,447950,25517,18,9,20,2015-06-18 09:20:00
58275,amazhs,447950,25715,18,9,30,2015-06-18 09:30:00
58300,amazhs,447950,27141,18,9,40,2015-06-18 09:40:00
58325,amazhs,447950,26775,18,9,50,2015-06-18 09:50:00
58351,amazhs,447950,10200,18,10,0,2015-06-18 10:00:00
58370,zalaehs,9174,280,18,10,0,2015-06-18 10:00:00
58376,zalaehs,9174,5330,18,10,10,2015-06-18 10:10:00
58402,zalaehs,9195,4303,18,10,20,2015-06-18 10:20:00
58429,zalaehs,9195,3021,18,10,40,2015-06-18 10:40:00
58454,zalaehs,9195,2676,18,10,50,2015-06-18 10:50:00
58479,zalaehs,9195,2420,18,11,0,2015-06-18 11:00:00
58505,zalaehs,9223,1970,18,11,10,2015-06-18 11:10:00
58530,zalaehs,9228,1838,18,11,20,2015-06-18 11:20:00
58557,zalaehs,9228,1560,18,11,40,2015-06-18 11:40:00
58583,zalaehs,9228,1490,18,11,50,2015-06-18 11:50:00
58608,zalaehs,9228,1407,18,12,0,2015-06-18 12:00:00
58634,zalaehs,9228,1325,18,12,10,2015-06-18 12:10:00
58660,zalaehs,9245,1247,18,12,20,2015-06-18 12:20:00
58685,zalaehs,9245,1169,18,12,30,2015-06-18 12:30:00
58710,zalaehs,9245,1145,18,12,40,2015-06-18 12:40:00
58735,zalaehs,9245,1084,18,12,50,2015-06-18 12:50:00
58761,zalaehs,9245,1050,18,13,0,2015-06-18 13:00:00
58786,zalaehs,9245,985,18,13,10,2015-06-18 13:10:00
58810,zalaehs,9261,927,18,13,20,2015-06-18 13:20:00
58835,zalaehs,9261,922,18,13,30,2015-06-18 13:30:00
58860,zalaehs,9261,884,18,13,40,2015-06-18 13:40:00
58883,zalaehs,9261,845,18,13,50,2015-06-18 13:50:00
59270,xixo,29409,169,18,16,30,2015-06-18 16:30:00
59289,xixo,29409,302,18,16,40,2015-06-18 16:40:00
59311,xixo,29409,367,18,16,50,2015-06-18 16:50:00
59333,xixo,29409,399,18,17,0,2015-06-18 17:00:00
59358,xixo,29409,409,18,17,10,2015-06-18 17:10:00
59383,xixo,29404,467,18,17,20,2015-06-18 17:20:00
59408,xixo,29404,508,18,17,30,2015-06-18 17:30:00
59434,xixo,29404,515,18,17,40,2015-06-18 17:40:00
59459,xixo,29404,479,18,17,50,2015-06-18 17:50:00
60149,purpledrank_hs,5542,42,18,22,50,2015-06-18 22:50:00
60170,purpledrank_hs,5542,69,18,23,0,2015-06-18 23:00:00
60196,purpledrank_hs,5542,76,18,23,10,2015-06-18 23:10:00
60218,purpledrank_hs,5545,98,18,23,20,2015-06-18 23:20:00
60239,purpledrank_hs,5545,136,18,23,30,2015-06-18 23:30:00
60264,purpledrank_hs,5545,147,18,23,40,2015-06-18 23:40:00
60288,purpledrank_hs,5545,178,18,23,50,2015-06-18 23:50:00
60313,purpledrank_hs,5545,182,19,0,10,2015-06-19 00:10:00
60340,purpledrank_hs,5553,199,19,0,20,2015-06-19 00:20:00
60363,purpledrank_hs,5553,217,19,0,30,2015-06-19 00:30:00
60389,purpledrank_hs,5553,236,19,0,40,2015-06-19 00:40:00
60413,purpledrank_hs,5553,220,19,0,50,2015-06-19 00:50:00
60437,purpledrank_hs,5553,190,19,1,0,2015-06-19 01:00:00
60463,purpledrank_hs,5553,234,19,1,10,2015-06-19 01:10:00
60488,purpledrank_hs,5564,255,19,1,20,2015-06-19 01:20:00
60511,purpledrank_hs,5564,275,19,1,30,2015-06-19 01:30:00
60536,purpledrank_hs,5564,303,19,1,40,2015-06-19 01:40:00
60551,purpledrank_hs,5564,2295,19,1,50,2015-06-19 01:50:00
60575,purpledrank_hs,5564,2430,19,2,0,2015-06-19 02:00:00
60601,purpledrank_hs,5564,2448,19,2,10,2015-06-19 02:10:00
60627,purpledrank_hs,5635,1680,19,2,20,2015-06-19 02:20:00
60652,purpledrank_hs,5635,1580,19,2,30,2015-06-19 02:30:00
60677,purpledrank_hs,5635,1381,19,2,40,2015-06-19 02:40:00
60703,purpledrank_hs,5635,1309,19,2,50,2015-06-19 02:50:00
61202,amazhs,448334,5349,19,6,20,2015-06-19 06:20:00
61226,amazhs,448334,8573,19,6,30,2015-06-19 06:30:00
61251,amazhs,448334,9972,19,6,40,2015-06-19 06:40:00
61276,amazhs,448334,12053,19,6,50,2015-06-19 06:50:00
61301,amazhs,448334,13277,19,7,0,2015-06-19 07:00:00
61325,amazhs,448334,14737,19,7,10,2015-06-19 07:10:00
61350,amazhs,448507,15625,19,7,20,2015-06-19 07:20:00
61375,amazhs,448507,17770,19,7,30,2015-06-19 07:30:00
61400,amazhs,448507,19919,19,7,50,2015-06-19 07:50:00
61425,amazhs,448507,18523,19,8,0,2015-06-19 08:00:00
61450,amazhs,448507,20759,19,8,10,2015-06-19 08:10:00
61475,amazhs,448780,21866,19,8,20,2015-06-19 08:20:00
61500,amazhs,448780,22250,19,8,30,2015-06-19 08:30:00
61525,amazhs,448780,23884,19,8,40,2015-06-19 08:40:00
61550,amazhs,448780,24889,19,8,50,2015-06-19 08:50:00
61575,amazhs,448780,24863,19,9,0,2015-06-19 09:00:00
61600,amazhs,448780,23998,19,9,10,2015-06-19 09:10:00
61625,amazhs,449069,23184,19,9,20,2015-06-19 09:20:00
61650,amazhs,449069,25150,19,9,30,2015-06-19 09:30:00
61675,amazhs,449069,23714,19,9,40,2015-06-19 09:40:00
61700,amazhs,449069,24343,19,9,50,2015-06-19 09:50:00
61725,amazhs,449069,25160,19,10,0,2015-06-19 10:00:00
61752,zalaehs,9294,6011,19,10,20,2015-06-19 10:20:00
61777,zalaehs,9294,4621,19,10,30,2015-06-19 10:30:00
61803,zalaehs,9294,3884,19,10,40,2015-06-19 10:40:00
61828,zalaehs,9294,3526,19,10,50,2015-06-19 10:50:00
61853,zalaehs,9294,3282,19,11,0,2015-06-19 11:00:00
61878,zalaehs,9294,3099,19,11,10,2015-06-19 11:10:00
61903,zalaehs,9383,2935,19,11,20,2015-06-19 11:20:00
61928,zalaehs,9383,2858,19,11,30,2015-06-19 11:30:00
61954,zalaehs,9383,2430,19,11,40,2015-06-19 11:40:00
61979,zalaehs,9383,2316,19,11,50,2015-06-19 11:50:00
62004,zalaehs,9383,2081,19,12,0,2015-06-19 12:00:00
62032,zalaehs,9409,1897,19,12,20,2015-06-19 12:20:00
62056,zalaehs,9409,1758,19,12,30,2015-06-19 12:30:00
62081,zalaehs,9409,1659,19,12,40,2015-06-19 12:40:00
62107,zalaehs,9409,1588,19,12,50,2015-06-19 12:50:00
62132,zalaehs,9409,1469,19,13,0,2015-06-19 13:00:00
62158,zalaehs,9409,1432,19,13,10,2015-06-19 13:10:00
62184,zalaehs,9433,1326,19,13,20,2015-06-19 13:20:00
62209,zalaehs,9433,1304,19,13,30,2015-06-19 13:30:00
62234,zalaehs,9433,1286,19,13,40,2015-06-19 13:40:00
62259,zalaehs,9433,1225,19,13,50,2015-06-19 13:50:00
62286,zalaehs,9433,1080,19,14,0,2015-06-19 14:00:00
64671,purpledrank_hs,5663,128,20,8,20,2015-06-20 08:20:00
64693,purpledrank_hs,5663,167,20,8,30,2015-06-20 08:30:00
64719,purpledrank_hs,5663,174,20,8,40,2015-06-20 08:40:00
64744,purpledrank_hs,5663,205,20,8,50,2015-06-20 08:50:00
64772,purpledrank_hs,5663,188,20,9,10,2015-06-20 09:10:00
64799,purpledrank_hs,5670,160,20,9,20,2015-06-20 09:20:00
64821,purpledrank_hs,5670,210,20,9,40,2015-06-20 09:40:00
64846,purpledrank_hs,5670,226,20,9,50,2015-06-20 09:50:00
64871,purpledrank_hs,5670,230,20,10,0,2015-06-20 10:00:00
64895,orange_hs,8900,226,20,10,20,2015-06-20 10:20:00
64896,purpledrank_hs,5677,200,20,10,20,2015-06-20 10:20:00
64914,purpledrank_hs,5677,576,20,10,30,2015-06-20 10:30:00
64919,orange_hs,8900,272,20,10,30,2015-06-20 10:30:00
64940,purpledrank_hs,5677,563,20,10,40,2015-06-20 10:40:00
64946,orange_hs,8900,297,20,10,40,2015-06-20 10:40:00
64966,purpledrank_hs,5677,514,20,10,50,2015-06-20 10:50:00
64971,orange_hs,8900,252,20,10,50,2015-06-20 10:50:00
64991,purpledrank_hs,5677,471,20,11,10,2015-06-20 11:10:00
64998,orange_hs,8900,251,20,11,10,2015-06-20 11:10:00
65018,purpledrank_hs,5699,410,20,11,20,2015-06-20 11:20:00
65020,orange_hs,8907,255,20,11,20,2015-06-20 11:20:00
65043,purpledrank_hs,5699,434,20,11,30,2015-06-20 11:30:00
65045,orange_hs,8907,265,20,11,30,2015-06-20 11:30:00
65066,purpledrank_hs,5699,418,20,11,40,2015-06-20 11:40:00
65070,orange_hs,8907,234,20,11,40,2015-06-20 11:40:00
65093,purpledrank_hs,5699,452,20,11,50,2015-06-20 11:50:00
65096,orange_hs,8907,276,20,11,50,2015-06-20 11:50:00
65118,purpledrank_hs,5699,429,20,12,0,2015-06-20 12:00:00
65121,orange_hs,8907,243,20,12,0,2015-06-20 12:00:00
65145,orange_hs,8907,361,20,12,10,2015-06-20 12:10:00
65169,orange_hs,8924,407,20,12,20,2015-06-20 12:20:00
65193,orange_hs,8924,388,20,12,30,2015-06-20 12:30:00
65217,orange_hs,8924,400,20,12,40,2015-06-20 12:40:00
65241,orange_hs,8933,392,20,12,50,2015-06-20 12:50:00
65263,orange_hs,8945,506,20,13,20,2015-06-20 13:20:00
65286,orange_hs,8945,560,20,13,30,2015-06-20 13:30:00
65312,orange_hs,8945,496,20,13,40,2015-06-20 13:40:00
65335,orange_hs,8945,546,20,13,50,2015-06-20 13:50:00
65360,orange_hs,8945,598,20,14,0,2015-06-20 14:00:00
65385,orange_hs,8945,655,20,14,10,2015-06-20 14:10:00
65409,orange_hs,8978,712,20,14,20,2015-06-20 14:20:00
65433,orange_hs,8978,731,20,14,30,2015-06-20 14:30:00
65459,orange_hs,8978,800,20,15,0,2015-06-20 15:00:00
65482,orange_hs,8978,786,20,15,10,2015-06-20 15:10:00
65508,orange_hs,9010,822,20,15,20,2015-06-20 15:20:00
67771,xixo,29416,163,21,8,20,2015-06-21 08:20:00
67793,xixo,29416,262,21,8,30,2015-06-21 08:30:00
67812,xixo,29416,356,21,8,40,2015-06-21 08:40:00
67837,xixo,29416,391,21,8,50,2015-06-21 08:50:00
67860,xixo,29416,547,21,9,0,2015-06-21 09:00:00
67884,xixo,29416,635,21,9,10,2015-06-21 09:10:00
67910,xixo,29435,658,21,9,20,2015-06-21 09:20:00
67934,xixo,29435,801,21,9,30,2015-06-21 09:30:00
67959,xixo,29435,829,21,9,40,2015-06-21 09:40:00
68247,purpledrank_hs,5729,145,21,11,50,2015-06-21 11:50:00
68274,purpledrank_hs,5729,152,21,12,0,2015-06-21 12:00:00
68293,purpledrank_hs,5729,212,21,12,10,2015-06-21 12:10:00
68316,purpledrank_hs,5744,252,21,12,30,2015-06-21 12:30:00
68323,xixo,29452,214,21,12,30,2015-06-21 12:30:00
68341,xixo,29452,282,21,12,40,2015-06-21 12:40:00
68344,purpledrank_hs,5744,265,21,12,40,2015-06-21 12:40:00
68361,xixo,29452,513,21,12,50,2015-06-21 12:50:00
68365,purpledrank_hs,5744,314,21,12,50,2015-06-21 12:50:00
68386,purpledrank_hs,5744,543,21,13,0,2015-06-21 13:00:00
68411,purpledrank_hs,5744,467,21,13,10,2015-06-21 13:10:00
68435,purpledrank_hs,5771,447,21,13,20,2015-06-21 13:20:00
68460,purpledrank_hs,5771,490,21,13,30,2015-06-21 13:30:00
68486,purpledrank_hs,5771,417,21,13,50,2015-06-21 13:50:00
68509,purpledrank_hs,5771,486,21,14,0,2015-06-21 14:00:00
68534,purpledrank_hs,5771,516,21,14,10,2015-06-21 14:10:00
68556,purpledrank_hs,5801,568,21,14,20,2015-06-21 14:20:00
68583,purpledrank_hs,5801,625,21,14,30,2015-06-21 14:30:00
68607,purpledrank_hs,5801,668,21,14,40,2015-06-21 14:40:00
68630,purpledrank_hs,5801,719,21,14,50,2015-06-21 14:50:00
68655,purpledrank_hs,5801,834,21,15,10,2015-06-21 15:10:00
68681,purpledrank_hs,5862,798,21,15,20,2015-06-21 15:20:00
68706,purpledrank_hs,5873,946,21,15,30,2015-06-21 15:30:00
68731,purpledrank_hs,5873,995,21,15,40,2015-06-21 15:40:00
68756,purpledrank_hs,5873,1063,21,15,50,2015-06-21 15:50:00
68780,purpledrank_hs,5873,898,21,16,0,2015-06-21 16:00:00
68805,purpledrank_hs,5873,1067,21,16,10,2015-06-21 16:10:00
68830,purpledrank_hs,5941,1066,21,16,30,2015-06-21 16:30:00
68855,purpledrank_hs,5941,1128,21,16,40,2015-06-21 16:40:00
68878,purpledrank_hs,5941,1243,21,16,50,2015-06-21 16:50:00
68902,purpledrank_hs,5941,1352,21,17,0,2015-06-21 17:00:00
68927,purpledrank_hs,5941,1205,21,17,10,2015-06-21 17:10:00
68952,purpledrank_hs,6011,1388,21,17,20,2015-06-21 17:20:00
68977,purpledrank_hs,6011,1545,21,17,30,2015-06-21 17:30:00
69002,purpledrank_hs,6011,1540,21,17,40,2015-06-21 17:40:00
70663,amazhs,449669,970,22,6,0,2015-06-22 06:00:00
70676,amazhs,449669,4183,22,6,10,2015-06-22 06:10:00
70701,amazhs,449719,8033,22,6,20,2015-06-22 06:20:00
70726,amazhs,449719,11157,22,6,30,2015-06-22 06:30:00
70751,amazhs,449719,12949,22,6,40,2015-06-22 06:40:00
70776,amazhs,449719,15293,22,6,50,2015-06-22 06:50:00
70800,amazhs,449719,16452,22,7,0,2015-06-22 07:00:00
70825,amazhs,449719,16784,22,7,10,2015-06-22 07:10:00
70850,amazhs,449989,19089,22,7,20,2015-06-22 07:20:00
70875,amazhs,449989,20766,22,7,30,2015-06-22 07:30:00
70900,amazhs,450173,23418,22,7,40,2015-06-22 07:40:00
70925,amazhs,450173,22488,22,7,50,2015-06-22 07:50:00
70950,amazhs,450173,23940,22,8,0,2015-06-22 08:00:00
70975,amazhs,450372,26693,22,8,20,2015-06-22 08:20:00
71000,amazhs,450372,25636,22,8,30,2015-06-22 08:30:00
71025,amazhs,450372,25599,22,8,40,2015-06-22 08:40:00
71050,amazhs,450372,26906,22,8,50,2015-06-22 08:50:00
71075,amazhs,450372,26159,22,9,0,2015-06-22 09:00:00
71100,amazhs,450713,27133,22,9,30,2015-06-22 09:30:00
71116,hero_firebat,62055,457,22,9,30,2015-06-22 09:30:00
71125,amazhs,450713,25141,22,9,40,2015-06-22 09:40:00
71138,hero_firebat,62055,656,22,9,40,2015-06-22 09:40:00
71150,amazhs,450713,25322,22,9,50,2015-06-22 09:50:00
71163,hero_firebat,62055,797,22,9,50,2015-06-22 09:50:00
71175,amazhs,450713,25305,22,10,0,2015-06-22 10:00:00
71188,hero_firebat,62055,749,22,10,0,2015-06-22 10:00:00
71200,amazhs,450960,23908,22,10,20,2015-06-22 10:20:00
71213,hero_firebat,62066,828,22,10,20,2015-06-22 10:20:00
71225,amazhs,450960,23413,22,10,30,2015-06-22 10:30:00
71240,hero_firebat,62066,785,22,10,30,2015-06-22 10:30:00
71250,amazhs,450960,22769,22,10,40,2015-06-22 10:40:00
71265,hero_firebat,62066,792,22,10,40,2015-06-22 10:40:00
71277,purpledrank_hs,6069,7290,22,10,50,2015-06-22 10:50:00
71302,purpledrank_hs,6069,5815,22,11,0,2015-06-22 11:00:00
71327,purpledrank_hs,6069,5019,22,11,10,2015-06-22 11:10:00
71352,purpledrank_hs,6196,4662,22,11,20,2015-06-22 11:20:00
71378,purpledrank_hs,6196,3961,22,11,30,2015-06-22 11:30:00
71404,purpledrank_hs,6196,3682,22,11,40,2015-06-22 11:40:00
71430,purpledrank_hs,6245,2726,22,12,0,2015-06-22 12:00:00
71456,purpledrank_hs,6245,2541,22,12,10,2015-06-22 12:10:00
71481,purpledrank_hs,6261,2238,22,12,30,2015-06-22 12:30:00
71506,purpledrank_hs,6261,2099,22,12,40,2015-06-22 12:40:00
71531,purpledrank_hs,6261,1958,22,12,50,2015-06-22 12:50:00
71559,purpledrank_hs,6298,1498,22,13,10,2015-06-22 13:10:00
71581,purpledrank_hs,6306,1658,22,13,20,2015-06-22 13:20:00
71606,purpledrank_hs,6306,1776,22,13,30,2015-06-22 13:30:00
71631,purpledrank_hs,6306,1683,22,13,40,2015-06-22 13:40:00
71656,purpledrank_hs,6306,1599,22,13,50,2015-06-22 13:50:00
71690,zalaehs,9476,467,22,14,0,2015-06-22 14:00:00
71717,zalaehs,9476,431,22,14,10,2015-06-22 14:10:00
71743,zalaehs,9488,344,22,14,30,2015-06-22 14:30:00
71768,zalaehs,9488,353,22,14,40,2015-06-22 14:40:00
71792,zalaehs,9488,366,22,14,50,2015-06-22 14:50:00
71816,zalaehs,9488,358,22,15,0,2015-06-22 15:00:00
71841,zalaehs,9488,344,22,15,10,2015-06-22 15:10:00
71867,zalaehs,9491,338,22,15,20,2015-06-22 15:20:00
71893,zalaehs,9491,274,22,15,30,2015-06-22 15:30:00
71920,zalaehs,9491,247,22,15,40,2015-06-22 15:40:00
71942,zalaehs,9491,241,22,16,0,2015-06-22 16:00:00
71967,zalaehs,9491,251,22,16,10,2015-06-22 16:10:00
71989,zalaehs,9493,234,22,16,20,2015-06-22 16:20:00
72015,zalaehs,9493,223,22,16,30,2015-06-22 16:30:00
72042,orange_hs,9041,175,22,16,40,2015-06-22 16:40:00
72065,orange_hs,9050,148,22,16,50,2015-06-22 16:50:00
72088,orange_hs,9057,139,22,17,0,2015-06-22 17:00:00
72113,orange_hs,9061,208,22,17,20,2015-06-22 17:20:00
72139,orange_hs,9061,169,22,17,30,2015-06-22 17:30:00
72162,orange_hs,9061,179,22,17,40,2015-06-22 17:40:00
72185,orange_hs,9061,205,22,17,50,2015-06-22 17:50:00
72209,orange_hs,9061,269,22,18,0,2015-06-22 18:00:00
72233,orange_hs,9061,389,22,18,10,2015-06-22 18:10:00
72258,orange_hs,9090,498,22,18,20,2015-06-22 18:20:00
72284,orange_hs,9090,436,22,18,30,2015-06-22 18:30:00
72309,orange_hs,9090,408,22,18,40,2015-06-22 18:40:00
72312,xixo,29481,157,22,18,40,2015-06-22 18:40:00
72336,orange_hs,9090,348,22,18,50,2015-06-22 18:50:00
72338,xixo,29481,199,22,18,50,2015-06-22 18:50:00
72360,orange_hs,9090,342,22,19,0,2015-06-22 19:00:00
72364,xixo,29483,189,22,19,0,2015-06-22 19:00:00
72385,orange_hs,9090,285,22,19,10,2015-06-22 19:10:00
72388,xixo,29483,223,22,19,10,2015-06-22 19:10:00
72409,xixo,29486,459,22,19,30,2015-06-22 19:30:00
72435,xixo,29486,409,22,19,40,2015-06-22 19:40:00
72867,deernadia,131444,116,22,22,50,2015-06-22 22:50:00
72880,deernadia,131444,470,22,23,0,2015-06-22 23:00:00
72904,deernadia,131450,1105,22,23,20,2015-06-22 23:20:00
72927,deernadia,131450,1425,22,23,40,2015-06-22 23:40:00
72952,deernadia,131450,1658,22,23,50,2015-06-22 23:50:00
72977,deernadia,131450,1295,23,0,0,2015-06-23 00:00:00
73763,amazhs,451184,808,23,6,0,2015-06-23 06:00:00
73777,amazhs,451184,3428,23,6,10,2015-06-23 06:10:00
73802,amazhs,451201,6324,23,6,20,2015-06-23 06:20:00
73826,amazhs,451201,10215,23,6,40,2015-06-23 06:40:00
73851,amazhs,451201,11855,23,6,50,2015-06-23 06:50:00
73875,amazhs,451201,14390,23,7,0,2015-06-23 07:00:00
73900,amazhs,451369,16857,23,7,20,2015-06-23 07:20:00
73925,amazhs,451369,18427,23,7,30,2015-06-23 07:30:00
73950,amazhs,451369,21401,23,7,40,2015-06-23 07:40:00
73975,amazhs,451369,20715,23,8,0,2015-06-23 08:00:00
74000,amazhs,451600,22287,23,8,10,2015-06-23 08:10:00
74025,amazhs,451646,22484,23,8,20,2015-06-23 08:20:00
74050,amazhs,451646,18677,23,8,30,2015-06-23 08:30:00
74075,amazhs,451646,22549,23,8,50,2015-06-23 08:50:00
74100,amazhs,451646,22962,23,9,0,2015-06-23 09:00:00
74125,amazhs,451646,22377,23,9,10,2015-06-23 09:10:00
74150,amazhs,451850,23291,23,9,20,2015-06-23 09:20:00
74175,amazhs,451850,22231,23,9,30,2015-06-23 09:30:00
