,name,followers,current_viewers,days,hours,minutes,test
73228,lifecoach1981,61312,1557,23,1,50,2015-06-23 01:50:00
73251,lifecoach1981,61312,2547,23,2,0,2015-06-23 02:00:00
73276,lifecoach1981,61312,3806,23,2,10,2015-06-23 02:10:00
73329,lifecoach1981,61427,1567,23,2,50,2015-06-23 02:50:00
73353,lifecoach1981,61427,2209,23,3,0,2015-06-23 03:00:00
73377,lifecoach1981,61427,3199,23,3,10,2015-06-23 03:10:00
73895,lifecoach1981,61534,346,23,7,0,2015-06-23 07:00:00
73910,lifecoach1981,61538,973,23,7,20,2015-06-23 07:20:00
73932,lifecoach1981,61538,1360,23,7,30,2015-06-23 07:30:00
73957,lifecoach1981,61538,1680,23,7,40,2015-06-23 07:40:00
73979,lifecoach1981,61538,2186,23,8,0,2015-06-23 08:00:00
74004,lifecoach1981,61538,2564,23,8,10,2015-06-23 08:10:00
74028,lifecoach1981,61590,2976,23,8,20,2015-06-23 08:20:00
74052,lifecoach1981,61590,3361,23,8,30,2015-06-23 08:30:00
74080,lifecoach1981,61590,1996,23,8,50,2015-06-23 08:50:00
74099,thijshs,18190,163,23,8,50,2015-06-23 08:50:00
74107,lifecoach1981,61590,1550,23,9,0,2015-06-23 09:00:00
74132,lifecoach1981,61590,1620,23,9,10,2015-06-23 09:10:00
74147,thijshs,18190,186,23,9,10,2015-06-23 09:10:00
74157,lifecoach1981,61643,1951,23,9,20,2015-06-23 09:20:00
74171,thijshs,18191,198,23,9,20,2015-06-23 09:20:00
74181,lifecoach1981,61643,2132,23,9,30,2015-06-23 09:30:00
74198,thijshs,18191,206,23,9,30,2015-06-23 09:30:00
74205,lifecoach1981,61643,2218,23,9,40,2015-06-23 09:40:00
74218,thijshs,18191,332,23,9,40,2015-06-23 09:40:00
74230,lifecoach1981,61643,2112,23,9,50,2015-06-23 09:50:00
74244,thijshs,18191,293,23,9,50,2015-06-23 09:50:00
74270,thijshs,18191,273,23,10,0,2015-06-23 10:00:00
74293,thijshs,18191,316,23,10,10,2015-06-23 10:10:00
74318,thijshs,18202,307,23,10,20,2015-06-23 10:20:00
74342,thijshs,18202,336,23,10,30,2015-06-23 10:30:00
74368,thijshs,18202,364,23,10,40,2015-06-23 10:40:00
74416,lifecoach1981,61677,423,23,11,10,2015-06-23 11:10:00
74437,lifecoach1981,61678,896,23,11,20,2015-06-23 11:20:00
74461,lifecoach1981,61678,1142,23,11,30,2015-06-23 11:30:00
74486,lifecoach1981,61678,1214,23,11,40,2015-06-23 11:40:00
74510,lifecoach1981,61678,1337,23,11,50,2015-06-23 11:50:00
74533,lifecoach1981,61678,1786,23,12,0,2015-06-23 12:00:00
74555,lifecoach1981,61678,1946,23,12,10,2015-06-23 12:10:00
74579,lifecoach1981,61712,1942,23,12,20,2015-06-23 12:20:00
76407,lifecoach1981,61721,589,24,1,30,2015-06-24 01:30:00
76430,lifecoach1981,61721,799,24,1,40,2015-06-24 01:40:00
76454,lifecoach1981,61721,1200,24,1,50,2015-06-24 01:50:00
76478,lifecoach1981,61739,1812,24,2,0,2015-06-24 02:00:00
76504,lifecoach1981,61739,1279,24,2,10,2015-06-24 02:10:00
76529,lifecoach1981,61750,1332,24,2,20,2015-06-24 02:20:00
76553,lifecoach1981,61750,1442,24,2,30,2015-06-24 02:30:00
76657,lifecoach1981,61779,598,24,3,10,2015-06-24 03:10:00
76681,lifecoach1981,61781,1004,24,3,20,2015-06-24 03:20:00
76706,lifecoach1981,61781,1089,24,3,30,2015-06-24 03:30:00
76730,lifecoach1981,61781,1464,24,3,40,2015-06-24 03:40:00
76755,lifecoach1981,61781,1392,24,3,50,2015-06-24 03:50:00
76779,lifecoach1981,61797,1729,24,4,0,2015-06-24 04:00:00
77219,lifecoach1981,61818,247,24,7,0,2015-06-24 07:00:00
77240,lifecoach1981,61818,450,24,7,10,2015-06-24 07:10:00
77259,lifecoach1981,61820,705,24,7,20,2015-06-24 07:20:00
77281,lifecoach1981,61820,1223,24,7,30,2015-06-24 07:30:00
77306,lifecoach1981,61820,1693,24,7,50,2015-06-24 07:50:00
77331,lifecoach1981,61831,1894,24,8,0,2015-06-24 08:00:00
77356,lifecoach1981,61831,1635,24,8,10,2015-06-24 08:10:00
77382,lifecoach1981,61835,1612,24,8,20,2015-06-24 08:20:00
77408,lifecoach1981,61835,1820,24,8,30,2015-06-24 08:30:00
77432,lifecoach1981,61835,1621,24,8,40,2015-06-24 08:40:00
78290,lifecoach1981,61872,349,24,14,50,2015-06-24 14:50:00
78312,lifecoach1981,61872,685,24,15,0,2015-06-24 15:00:00
78334,lifecoach1981,61879,836,24,15,10,2015-06-24 15:10:00
78358,lifecoach1981,61885,880,24,15,20,2015-06-24 15:20:00
78381,lifecoach1981,61885,1312,24,15,40,2015-06-24 15:40:00
78405,lifecoach1981,61885,1492,24,15,50,2015-06-24 15:50:00
78429,lifecoach1981,61885,1800,24,16,0,2015-06-24 16:00:00
78454,lifecoach1981,61925,1933,24,16,10,2015-06-24 16:10:00
78480,lifecoach1981,61939,2087,24,16,20,2015-06-24 16:20:00
78506,lifecoach1981,61939,1809,24,16,30,2015-06-24 16:30:00
78532,lifecoach1981,61948,1766,24,16,40,2015-06-24 16:40:00
79747,thijshs,18210,75,25,2,0,2015-06-25 02:00:00
79766,thijshs,18209,148,25,2,10,2015-06-25 02:10:00
79787,thijshs,18210,190,25,2,20,2015-06-25 02:20:00
79812,thijshs,18210,290,25,2,30,2015-06-25 02:30:00
79836,thijshs,18210,314,25,2,40,2015-06-25 02:40:00
79859,thijshs,18210,367,25,3,0,2015-06-25 03:00:00
79883,thijshs,18210,430,25,3,10,2015-06-25 03:10:00
79909,thijshs,18209,529,25,3,20,2015-06-25 03:20:00
79933,thijshs,18209,596,25,3,30,2015-06-25 03:30:00
79938,lifecoach1981,61970,251,25,3,30,2015-06-25 03:30:00
79956,lifecoach1981,61970,705,25,3,40,2015-06-25 03:40:00
79958,thijshs,18209,625,25,3,40,2015-06-25 03:40:00
79976,lifecoach1981,61970,6770,25,3,50,2015-06-25 03:50:00
79982,thijshs,18209,734,25,3,50,2015-06-25 03:50:00
80000,lifecoach1981,62062,7249,25,4,0,2015-06-25 04:00:00
80006,thijshs,18209,852,25,4,0,2015-06-25 04:00:00
80025,lifecoach1981,62062,8201,25,4,10,2015-06-25 04:10:00
80029,thijshs,18228,994,25,4,10,2015-06-25 04:10:00
80050,lifecoach1981,62128,10051,25,4,20,2015-06-25 04:20:00
80055,thijshs,18234,964,25,4,20,2015-06-25 04:20:00
80075,lifecoach1981,62128,9062,25,4,30,2015-06-25 04:30:00
80080,thijshs,18234,932,25,4,30,2015-06-25 04:30:00
80100,lifecoach1981,62128,9921,25,4,40,2015-06-25 04:40:00
80106,thijshs,18234,735,25,4,40,2015-06-25 04:40:00
80125,lifecoach1981,62128,9461,25,4,50,2015-06-25 04:50:00
80131,thijshs,18234,790,25,4,50,2015-06-25 04:50:00
80150,lifecoach1981,62324,10563,25,5,0,2015-06-25 05:00:00
80157,thijshs,18234,769,25,5,0,2015-06-25 05:00:00
80175,lifecoach1981,62324,8804,25,5,10,2015-06-25 05:10:00
80182,thijshs,18259,748,25,5,10,2015-06-25 05:10:00
80200,lifecoach1981,62391,10400,25,5,20,2015-06-25 05:20:00
80208,thijshs,18259,702,25,5,20,2015-06-25 05:20:00
80232,thijshs,18259,931,25,5,30,2015-06-25 05:30:00
80257,thijshs,18259,1001,25,5,40,2015-06-25 05:40:00
80282,thijshs,18259,904,25,5,50,2015-06-25 05:50:00
80307,thijshs,18259,922,25,6,0,2015-06-25 06:00:00
80333,thijshs,18274,870,25,6,10,2015-06-25 06:10:00
80360,thijshs,18277,775,25,6,20,2015-06-25 06:20:00
80386,thijshs,18277,692,25,6,30,2015-06-25 06:30:00
80735,lifecoach1981,62470,989,25,8,50,2015-06-25 08:50:00
80789,lifecoach1981,62477,583,25,9,10,2015-06-25 09:10:00
80809,lifecoach1981,62477,1119,25,9,20,2015-06-25 09:20:00
80864,lifecoach1981,62488,629,25,9,40,2015-06-25 09:40:00
80887,lifecoach1981,62488,750,25,9,50,2015-06-25 09:50:00
80911,lifecoach1981,62488,893,25,10,0,2015-06-25 10:00:00
80935,lifecoach1981,62494,1046,25,10,10,2015-06-25 10:10:00
80959,lifecoach1981,62496,1118,25,10,20,2015-06-25 10:20:00
80983,lifecoach1981,62496,1711,25,10,30,2015-06-25 10:30:00
81111,lifecoach1981,62516,775,25,11,30,2015-06-25 11:30:00
81135,lifecoach1981,62516,943,25,11,40,2015-06-25 11:40:00
81158,lifecoach1981,62516,1054,25,11,50,2015-06-25 11:50:00
81183,lifecoach1981,62516,1121,25,12,0,2015-06-25 12:00:00
81207,lifecoach1981,62516,1380,25,12,10,2015-06-25 12:10:00
81233,lifecoach1981,62529,1417,25,12,20,2015-06-25 12:20:00
81259,lifecoach1981,62529,1441,25,12,30,2015-06-25 12:30:00
81282,lifecoach1981,62529,1520,25,12,40,2015-06-25 12:40:00
81364,lifecoach1981,62545,430,25,13,10,2015-06-25 13:10:00
81387,lifecoach1981,62546,710,25,13,20,2015-06-25 13:20:00
81410,lifecoach1981,62546,990,25,13,30,2015-06-25 13:30:00
81434,lifecoach1981,62546,1166,25,13,40,2015-06-25 13:40:00
81458,lifecoach1981,62552,1147,25,13,50,2015-06-25 13:50:00
81482,lifecoach1981,62554,1336,25,14,0,2015-06-25 14:00:00
81506,lifecoach1981,62554,1652,25,14,10,2015-06-25 14:10:00
81528,lifecoach1981,62567,2192,25,14,30,2015-06-25 14:30:00
81639,lifecoach1981,62590,490,25,15,10,2015-06-25 15:10:00
81662,lifecoach1981,62592,736,25,15,20,2015-06-25 15:20:00
81682,lifecoach1981,62592,1100,25,15,40,2015-06-25 15:40:00
81704,lifecoach1981,62592,1579,25,15,50,2015-06-25 15:50:00
81729,lifecoach1981,62592,1927,25,16,0,2015-06-25 16:00:00
82165,lifecoach1981,62635,121,25,19,0,2015-06-25 19:00:00
82188,lifecoach1981,62635,360,25,19,10,2015-06-25 19:10:00
82210,lifecoach1981,62631,452,25,19,20,2015-06-25 19:20:00
82232,lifecoach1981,62631,552,25,19,30,2015-06-25 19:30:00
82256,lifecoach1981,62631,758,25,19,40,2015-06-25 19:40:00
82281,lifecoach1981,62631,797,25,19,50,2015-06-25 19:50:00
82306,lifecoach1981,62631,895,25,20,10,2015-06-25 20:10:00
82329,lifecoach1981,62665,1079,25,20,20,2015-06-25 20:20:00
82356,lifecoach1981,62665,924,25,20,30,2015-06-25 20:30:00
82381,lifecoach1981,62665,885,25,20,40,2015-06-25 20:40:00
82483,lifecoach1981,62672,277,25,21,20,2015-06-25 21:20:00
82505,lifecoach1981,62672,517,25,21,30,2015-06-25 21:30:00
82526,lifecoach1981,62672,2027,25,21,50,2015-06-25 21:50:00
82550,lifecoach1981,62672,2606,25,22,0,2015-06-25 22:00:00
82916,lotharhs,15912,102,26,0,40,2015-06-26 00:40:00
82938,lotharhs,15912,172,26,0,50,2015-06-26 00:50:00
82962,lotharhs,15912,210,26,1,0,2015-06-26 01:00:00
82987,lotharhs,15918,299,26,1,20,2015-06-26 01:20:00
83012,lotharhs,15918,309,26,1,30,2015-06-26 01:30:00
83037,lotharhs,15918,335,26,1,40,2015-06-26 01:40:00
83060,lotharhs,15918,394,26,1,50,2015-06-26 01:50:00
83085,lotharhs,15918,438,26,2,0,2015-06-26 02:00:00
83109,lotharhs,15939,527,26,2,20,2015-06-26 02:20:00
83132,lotharhs,15939,631,26,2,30,2015-06-26 02:30:00
83154,lotharhs,15939,764,26,2,40,2015-06-26 02:40:00
83179,lotharhs,15939,910,26,2,50,2015-06-26 02:50:00
83198,thijshs,18285,97,26,2,50,2015-06-26 02:50:00
83204,lotharhs,15939,989,26,3,0,2015-06-26 03:00:00
83217,thijshs,18285,174,26,3,0,2015-06-26 03:00:00
83228,lotharhs,15939,1076,26,3,10,2015-06-26 03:10:00
83239,thijshs,18285,241,26,3,10,2015-06-26 03:10:00
83253,lotharhs,15995,1272,26,3,20,2015-06-26 03:20:00
83262,thijshs,18288,303,26,3,20,2015-06-26 03:20:00
83278,lotharhs,15995,1301,26,3,30,2015-06-26 03:30:00
83287,thijshs,18288,312,26,3,30,2015-06-26 03:30:00
83304,lotharhs,15995,1321,26,3,40,2015-06-26 03:40:00
83314,thijshs,18288,323,26,3,40,2015-06-26 03:40:00
83329,lotharhs,15995,1389,26,3,50,2015-06-26 03:50:00
83335,thijshs,18288,397,26,3,50,2015-06-26 03:50:00
83354,lotharhs,15995,1294,26,4,0,2015-06-26 04:00:00
83359,thijshs,18288,453,26,4,0,2015-06-26 04:00:00
83379,lotharhs,15995,1159,26,4,10,2015-06-26 04:10:00
83383,thijshs,18293,511,26,4,10,2015-06-26 04:10:00
83404,lotharhs,16065,1208,26,4,20,2015-06-26 04:20:00
83410,thijshs,18302,502,26,4,20,2015-06-26 04:20:00
83430,lotharhs,16065,1222,26,4,30,2015-06-26 04:30:00
83434,thijshs,18302,605,26,4,30,2015-06-26 04:30:00
83457,thijshs,18302,690,26,4,40,2015-06-26 04:40:00
83481,thijshs,18302,794,26,4,50,2015-06-26 04:50:00
83506,thijshs,18302,792,26,5,0,2015-06-26 05:00:00
83532,thijshs,18302,891,26,5,10,2015-06-26 05:10:00
83557,thijshs,18334,904,26,5,20,2015-06-26 05:20:00
83582,thijshs,18334,846,26,5,30,2015-06-26 05:30:00
83607,thijshs,18334,993,26,5,50,2015-06-26 05:50:00
83628,thijshs,18334,1693,26,6,0,2015-06-26 06:00:00
83654,thijshs,18334,1775,26,6,10,2015-06-26 06:10:00
83679,thijshs,18409,1788,26,6,20,2015-06-26 06:20:00
83703,thijshs,18409,1830,26,6,30,2015-06-26 06:30:00
83728,thijshs,18409,1882,26,6,40,2015-06-26 06:40:00
83754,thijshs,18409,1891,26,6,50,2015-06-26 06:50:00
83779,thijshs,18409,1732,26,7,0,2015-06-26 07:00:00
83804,thijshs,18409,1822,26,7,10,2015-06-26 07:10:00
83829,thijshs,18464,1832,26,7,20,2015-06-26 07:20:00
83854,thijshs,18464,1927,26,7,30,2015-06-26 07:30:00
83880,thijshs,18464,1782,26,7,40,2015-06-26 07:40:00
83905,thijshs,18464,1889,26,7,50,2015-06-26 07:50:00
83928,thijshs,18464,2830,26,8,0,2015-06-26 08:00:00
83954,thijshs,18464,2649,26,8,10,2015-06-26 08:10:00
83979,thijshs,18548,2774,26,8,20,2015-06-26 08:20:00
84004,thijshs,18548,2680,26,8,30,2015-06-26 08:30:00
84029,thijshs,18548,2619,26,8,40,2015-06-26 08:40:00
84055,thijshs,18548,2271,26,8,50,2015-06-26 08:50:00
86070,lotharhs,16091,59,27,0,40,2015-06-27 00:40:00
86085,lotharhs,16091,253,27,0,50,2015-06-27 00:50:00
86107,lotharhs,16091,350,27,1,0,2015-06-27 01:00:00
86130,lotharhs,16091,543,27,1,10,2015-06-27 01:10:00
86152,lotharhs,16112,971,27,1,20,2015-06-27 01:20:00
86177,lotharhs,16112,1067,27,1,30,2015-06-27 01:30:00
86202,lotharhs,16112,1277,27,1,40,2015-06-27 01:40:00
86227,lotharhs,16112,1432,27,1,50,2015-06-27 01:50:00
86252,lotharhs,16112,1700,27,2,0,2015-06-27 02:00:00
86277,lotharhs,16112,1661,27,2,10,2015-06-27 02:10:00
86302,lotharhs,16220,1801,27,2,20,2015-06-27 02:20:00
86327,lotharhs,16220,1833,27,2,30,2015-06-27 02:30:00
86352,lotharhs,16220,1928,27,2,40,2015-06-27 02:40:00
86377,lotharhs,16220,2000,27,2,50,2015-06-27 02:50:00
86402,lotharhs,16220,1866,27,3,0,2015-06-27 03:00:00
86426,lotharhs,16220,1871,27,3,10,2015-06-27 03:10:00
86451,lotharhs,16357,2582,27,3,30,2015-06-27 03:30:00
86476,lotharhs,16357,2568,27,3,40,2015-06-27 03:40:00
86501,lotharhs,16357,2651,27,3,50,2015-06-27 03:50:00
86526,lotharhs,16357,2696,27,4,0,2015-06-27 04:00:00
86551,lotharhs,16357,2592,27,4,10,2015-06-27 04:10:00
86576,lotharhs,16583,2742,27,4,20,2015-06-27 04:20:00
86601,lotharhs,16583,2764,27,4,30,2015-06-27 04:30:00
89266,lotharhs,16660,114,28,1,0,2015-06-28 01:00:00
89287,lotharhs,16660,175,28,1,10,2015-06-28 01:10:00
89313,lotharhs,16664,154,28,1,20,2015-06-28 01:20:00
89337,lotharhs,16664,233,28,1,30,2015-06-28 01:30:00
89362,lotharhs,16664,189,28,1,40,2015-06-28 01:40:00
89386,lotharhs,16664,224,28,1,50,2015-06-28 01:50:00
89410,lotharhs,16664,246,28,2,0,2015-06-28 02:00:00
89432,lotharhs,16664,562,28,2,10,2015-06-28 02:10:00
89456,lotharhs,16692,743,28,2,20,2015-06-28 02:20:00
89480,lotharhs,16692,1071,28,2,30,2015-06-28 02:30:00
89504,lotharhs,16692,1157,28,2,40,2015-06-28 02:40:00
89529,lotharhs,16692,1295,28,2,50,2015-06-28 02:50:00
89552,lotharhs,16692,1564,28,3,0,2015-06-28 03:00:00
89578,lotharhs,16692,1728,28,3,10,2015-06-28 03:10:00
89602,lotharhs,16793,1723,28,3,20,2015-06-28 03:20:00
89629,lotharhs,16793,1572,28,3,30,2015-06-28 03:30:00
89653,lotharhs,16793,1702,28,3,40,2015-06-28 03:40:00
89679,lotharhs,16793,1616,28,3,50,2015-06-28 03:50:00
89704,lotharhs,16793,1407,28,4,0,2015-06-28 04:00:00
89730,lotharhs,16793,1344,28,4,10,2015-06-28 04:10:00
89755,lotharhs,16850,1312,28,4,20,2015-06-28 04:20:00
89780,lotharhs,16850,1204,28,4,30,2015-06-28 04:30:00
89805,lotharhs,16850,1101,28,4,40,2015-06-28 04:40:00
89830,lotharhs,16850,1118,28,4,50,2015-06-28 04:50:00
93148,thijshs,18606,131,29,5,0,2015-06-29 05:00:00
93167,thijshs,18606,191,29,5,10,2015-06-29 05:10:00
93190,thijshs,18604,244,29,5,20,2015-06-29 05:20:00
93212,thijshs,18604,309,29,5,30,2015-06-29 05:30:00
93215,lotharhs,16892,258,29,5,30,2015-06-29 05:30:00
93237,thijshs,18604,347,29,5,40,2015-06-29 05:40:00
93238,lotharhs,16892,285,29,5,40,2015-06-29 05:40:00
93261,lotharhs,16892,410,29,5,50,2015-06-29 05:50:00
93262,thijshs,18604,331,29,5,50,2015-06-29 05:50:00
93285,lotharhs,16892,470,29,6,0,2015-06-29 06:00:00
93287,thijshs,18604,353,29,6,0,2015-06-29 06:00:00
93311,lotharhs,16906,508,29,6,20,2015-06-29 06:20:00
93316,thijshs,18607,377,29,6,20,2015-06-29 06:20:00
93337,lotharhs,16906,550,29,6,30,2015-06-29 06:30:00
93340,thijshs,18607,368,29,6,30,2015-06-29 06:30:00
93363,lotharhs,16906,589,29,6,40,2015-06-29 06:40:00
93366,thijshs,18607,380,29,6,40,2015-06-29 06:40:00
93389,lotharhs,16906,559,29,6,50,2015-06-29 06:50:00
93390,thijshs,18607,393,29,6,50,2015-06-29 06:50:00
93413,lotharhs,16906,683,29,7,0,2015-06-29 07:00:00
93415,thijshs,18607,426,29,7,0,2015-06-29 07:00:00
93440,lotharhs,16906,582,29,7,10,2015-06-29 07:10:00
93443,thijshs,18612,378,29,7,10,2015-06-29 07:10:00
93464,lotharhs,16931,590,29,7,20,2015-06-29 07:20:00
93466,thijshs,18613,369,29,7,20,2015-06-29 07:20:00
93492,lotharhs,16931,550,29,7,30,2015-06-29 07:30:00
93495,thijshs,18613,321,29,7,30,2015-06-29 07:30:00
93516,lotharhs,16931,509,29,7,40,2015-06-29 07:40:00
93518,thijshs,18613,323,29,7,40,2015-06-29 07:40:00
93542,lotharhs,16931,568,29,7,50,2015-06-29 07:50:00
93544,thijshs,18613,322,29,7,50,2015-06-29 07:50:00
93566,lotharhs,16931,549,29,8,0,2015-06-29 08:00:00
93568,thijshs,18613,338,29,8,0,2015-06-29 08:00:00
93591,lotharhs,16931,544,29,8,10,2015-06-29 08:10:00
93593,thijshs,18613,359,29,8,10,2015-06-29 08:10:00
93616,lotharhs,16950,608,29,8,20,2015-06-29 08:20:00
93618,thijshs,18617,393,29,8,20,2015-06-29 08:20:00
93641,lotharhs,16950,531,29,8,30,2015-06-29 08:30:00
93642,thijshs,18617,390,29,8,30,2015-06-29 08:30:00
93667,thijshs,18617,421,29,8,40,2015-06-29 08:40:00
93668,lotharhs,16950,422,29,8,40,2015-06-29 08:40:00
93694,lotharhs,16950,451,29,8,50,2015-06-29 08:50:00
93717,lotharhs,16950,453,29,9,0,2015-06-29 09:00:00
95538,lotharhs,16974,160,30,0,10,2015-06-30 00:10:00
95551,lotharhs,16997,1856,30,0,20,2015-06-30 00:20:00
95576,lotharhs,16997,1813,30,0,30,2015-06-30 00:30:00
95601,lotharhs,16997,1837,30,0,50,2015-06-30 00:50:00
95627,lotharhs,16997,1816,30,1,0,2015-06-30 01:00:00
95653,lotharhs,16997,1575,30,1,10,2015-06-30 01:10:00
95678,lotharhs,17072,1585,30,1,20,2015-06-30 01:20:00
95702,lotharhs,17072,1517,30,1,30,2015-06-30 01:30:00
95728,lotharhs,17072,1375,30,1,40,2015-06-30 01:40:00
95753,lotharhs,17072,1416,30,2,0,2015-06-30 02:00:00
95778,lotharhs,17072,1353,30,2,10,2015-06-30 02:10:00
95803,lotharhs,17112,1379,30,2,20,2015-06-30 02:20:00
95823,thijshs,18626,82,30,2,20,2015-06-30 02:20:00
95835,thijshs,18626,528,30,2,30,2015-06-30 02:30:00
95860,thijshs,18626,399,30,2,40,2015-06-30 02:40:00
95885,thijshs,18626,483,30,2,50,2015-06-30 02:50:00
95910,thijshs,18626,415,30,3,0,2015-06-30 03:00:00
95932,thijshs,18626,486,30,3,10,2015-06-30 03:10:00
95957,thijshs,18638,566,30,3,20,2015-06-30 03:20:00
95982,thijshs,18638,545,30,3,30,2015-06-30 03:30:00
96007,thijshs,18638,541,30,3,40,2015-06-30 03:40:00
96031,thijshs,18638,684,30,3,50,2015-06-30 03:50:00
96057,thijshs,18638,601,30,4,0,2015-06-30 04:00:00
96082,thijshs,18638,494,30,4,10,2015-06-30 04:10:00
96108,thijshs,18647,498,30,4,20,2015-06-30 04:20:00
96133,thijshs,18647,531,30,4,30,2015-06-30 04:30:00
96158,thijshs,18647,507,30,4,40,2015-06-30 04:40:00
96183,thijshs,18647,506,30,4,50,2015-06-30 04:50:00
96189,lifecoach1981,62844,185,30,4,50,2015-06-30 04:50:00
96208,thijshs,18647,539,30,5,0,2015-06-30 05:00:00
96229,lifecoach1981,62858,1543,30,5,30,2015-06-30 05:30:00
96235,thijshs,18652,458,30,5,30,2015-06-30 05:30:00
96253,lifecoach1981,62878,1760,30,5,40,2015-06-30 05:40:00
96261,thijshs,18652,476,30,5,40,2015-06-30 05:40:00
96278,lifecoach1981,62878,2450,30,5,50,2015-06-30 05:50:00
96286,thijshs,18652,440,30,5,50,2015-06-30 05:50:00
96302,lifecoach1981,62878,2924,30,6,0,2015-06-30 06:00:00
96311,thijshs,18652,438,30,6,0,2015-06-30 06:00:00
96327,lifecoach1981,62878,3707,30,6,10,2015-06-30 06:10:00
96336,thijshs,18652,391,30,6,10,2015-06-30 06:10:00
96352,lifecoach1981,62961,3858,30,6,20,2015-06-30 06:20:00
96363,thijshs,18651,321,30,6,20,2015-06-30 06:20:00
96378,lifecoach1981,62961,3716,30,6,40,2015-06-30 06:40:00
96388,thijshs,18651,299,30,6,40,2015-06-30 06:40:00
96412,thijshs,18651,359,30,6,50,2015-06-30 06:50:00
96438,thijshs,18651,368,30,7,0,2015-06-30 07:00:00
96463,thijshs,18651,312,30,7,10,2015-06-30 07:10:00
96488,thijshs,18653,339,30,7,20,2015-06-30 07:20:00
96514,thijshs,18653,309,30,7,30,2015-06-30 07:30:00
96538,thijshs,18653,373,30,7,40,2015-06-30 07:40:00
96563,thijshs,18653,378,30,7,50,2015-06-30 07:50:00
96589,thijshs,18653,416,30,8,0,2015-06-30 08:00:00
96813,lifecoach1981,63006,457,30,9,50,2015-06-30 09:50:00
96835,lifecoach1981,63006,989,30,10,0,2015-06-30 10:00:00
96916,lifecoach1981,63020,560,30,10,30,2015-06-30 10:30:00
96937,lifecoach1981,63020,878,30,10,40,2015-06-30 10:40:00
96961,lifecoach1981,63020,1096,30,10,50,2015-06-30 10:50:00
96984,lifecoach1981,63020,1340,30,11,0,2015-06-30 11:00:00
