,name,followers,current_viewers,days,hours,minutes,test
52230,ratsmah,40653,1459,16,14,10,2015-06-16 14:10:00
52254,ratsmah,40674,1690,16,14,20,2015-06-16 14:20:00
52278,ratsmah,40674,1812,16,14,30,2015-06-16 14:30:00
52303,ratsmah,40674,1988,16,14,40,2015-06-16 14:40:00
52328,ratsmah,40674,2142,16,14,50,2015-06-16 14:50:00
52352,ratsmah,40674,2119,16,15,10,2015-06-16 15:10:00
52377,ratsmah,40708,2217,16,15,30,2015-06-16 15:30:00
52402,ratsmah,40708,2190,16,15,40,2015-06-16 15:40:00
52427,ratsmah,40708,2264,16,15,50,2015-06-16 15:50:00
52452,ratsmah,40708,1988,16,16,10,2015-06-16 16:10:00
52477,ratsmah,40729,1515,16,16,20,2015-06-16 16:20:00
52502,ratsmah,40731,1700,16,16,30,2015-06-16 16:30:00
52526,ratsmah,40731,2665,16,16,50,2015-06-16 16:50:00
52551,ratsmah,40731,2631,16,17,0,2015-06-16 17:00:00
52576,ratsmah,40731,2766,16,17,10,2015-06-16 17:10:00
52601,ratsmah,40755,2608,16,17,20,2015-06-16 17:20:00
52626,ratsmah,40755,2647,16,17,30,2015-06-16 17:30:00
52651,ratsmah,40755,2441,16,17,40,2015-06-16 17:40:00
52676,ratsmah,40755,2762,16,17,50,2015-06-16 17:50:00
52701,ratsmah,40755,2588,16,18,0,2015-06-16 18:00:00
52726,ratsmah,40755,2744,16,18,10,2015-06-16 18:10:00
52751,ratsmah,40787,2511,16,18,20,2015-06-16 18:20:00
52775,ratsmah,40787,3021,16,18,30,2015-06-16 18:30:00
52801,ratsmah,40787,3584,16,18,40,2015-06-16 18:40:00
52826,ratsmah,40787,3624,16,18,50,2015-06-16 18:50:00
52851,ratsmah,40787,4113,16,19,0,2015-06-16 19:00:00
52876,ratsmah,40787,3537,16,19,10,2015-06-16 19:10:00
52901,ratsmah,40854,3542,16,19,20,2015-06-16 19:20:00
52926,ratsmah,40854,3188,16,19,30,2015-06-16 19:30:00
52951,ratsmah,40854,3140,16,19,40,2015-06-16 19:40:00
52976,ratsmah,40854,3089,16,19,50,2015-06-16 19:50:00
53001,ratsmah,40854,3322,16,20,0,2015-06-16 20:00:00
53026,ratsmah,40854,3549,16,20,10,2015-06-16 20:10:00
53305,eloise_ailv,15270,571,16,22,0,2015-06-16 22:00:00
53328,eloise_ailv,15279,1093,16,22,10,2015-06-16 22:10:00
53353,eloise_ailv,15307,1455,16,22,20,2015-06-16 22:20:00
53378,eloise_ailv,15307,1766,16,22,30,2015-06-16 22:30:00
53401,eloise_ailv,15307,3308,16,22,50,2015-06-16 22:50:00
53426,eloise_ailv,15307,3260,16,23,0,2015-06-16 23:00:00
53451,eloise_ailv,15519,3642,16,23,20,2015-06-16 23:20:00
53476,eloise_ailv,15519,3839,16,23,30,2015-06-16 23:30:00
53501,eloise_ailv,15519,3798,16,23,40,2015-06-16 23:40:00
53526,eloise_ailv,15519,3744,16,23,50,2015-06-16 23:50:00
53551,eloise_ailv,15519,3606,17,0,0,2015-06-17 00:00:00
53576,eloise_ailv,15519,3750,17,0,10,2015-06-17 00:10:00
53601,eloise_ailv,15776,3472,17,0,20,2015-06-17 00:20:00
53626,eloise_ailv,15776,3402,17,0,30,2015-06-17 00:30:00
53651,eloise_ailv,15776,3434,17,0,40,2015-06-17 00:40:00
53676,eloise_ailv,15776,3487,17,0,50,2015-06-17 00:50:00
53701,eloise_ailv,15776,3370,17,1,0,2015-06-17 01:00:00
53726,eloise_ailv,15776,3388,17,1,10,2015-06-17 01:10:00
53751,eloise_ailv,15959,3461,17,1,20,2015-06-17 01:20:00
53775,eloise_ailv,15959,5417,17,1,30,2015-06-17 01:30:00
53800,eloise_ailv,15959,5345,17,1,40,2015-06-17 01:40:00
53825,eloise_ailv,15959,5258,17,1,50,2015-06-17 01:50:00
53850,eloise_ailv,15959,5349,17,2,0,2015-06-17 02:00:00
53875,eloise_ailv,15959,5541,17,2,10,2015-06-17 02:10:00
53900,eloise_ailv,16319,5336,17,2,20,2015-06-17 02:20:00
53925,eloise_ailv,16319,5596,17,2,30,2015-06-17 02:30:00
55158,reckful,324696,1454,17,11,20,2015-06-17 11:20:00
55171,ratsmah,40945,528,17,11,20,2015-06-17 11:20:00
55182,reckful,324696,2402,17,11,30,2015-06-17 11:30:00
55192,ratsmah,40945,600,17,11,30,2015-06-17 11:30:00
55204,reckful,324696,3181,17,11,40,2015-06-17 11:40:00
55214,ratsmah,40945,674,17,11,40,2015-06-17 11:40:00
55229,reckful,324696,4224,17,11,50,2015-06-17 11:50:00
55239,ratsmah,40945,725,17,11,50,2015-06-17 11:50:00
55253,reckful,324696,4032,17,12,0,2015-06-17 12:00:00
55265,ratsmah,40946,646,17,12,0,2015-06-17 12:00:00
55278,reckful,324696,4320,17,12,10,2015-06-17 12:10:00
55288,ratsmah,40946,760,17,12,10,2015-06-17 12:10:00
55302,reckful,324714,5769,17,12,20,2015-06-17 12:20:00
55311,ratsmah,40950,863,17,12,20,2015-06-17 12:20:00
55328,reckful,324714,4943,17,12,30,2015-06-17 12:30:00
55335,ratsmah,40950,927,17,12,30,2015-06-17 12:30:00
55355,reckful,324714,3717,17,12,50,2015-06-17 12:50:00
55360,ratsmah,40950,1005,17,12,50,2015-06-17 12:50:00
55380,reckful,324714,3795,17,13,0,2015-06-17 13:00:00
55384,ratsmah,40950,1017,17,13,0,2015-06-17 13:00:00
55405,reckful,324714,3476,17,13,10,2015-06-17 13:10:00
55408,ratsmah,40950,883,17,13,10,2015-06-17 13:10:00
55429,reckful,324728,3021,17,13,30,2015-06-17 13:30:00
55434,ratsmah,40960,842,17,13,30,2015-06-17 13:30:00
55453,reckful,324728,3345,17,13,40,2015-06-17 13:40:00
55457,ratsmah,40960,1117,17,13,40,2015-06-17 13:40:00
55481,ratsmah,40960,1293,17,13,50,2015-06-17 13:50:00
55505,ratsmah,40960,1591,17,14,0,2015-06-17 14:00:00
55527,ratsmah,40960,3281,17,14,10,2015-06-17 14:10:00
55552,ratsmah,41002,4189,17,14,20,2015-06-17 14:20:00
55577,ratsmah,41002,4040,17,14,30,2015-06-17 14:30:00
55602,ratsmah,41002,2796,17,14,50,2015-06-17 14:50:00
55628,ratsmah,41002,2580,17,15,0,2015-06-17 15:00:00
55653,ratsmah,41002,2738,17,15,10,2015-06-17 15:10:00
55678,ratsmah,41072,2575,17,15,20,2015-06-17 15:20:00
55703,ratsmah,41072,2202,17,15,30,2015-06-17 15:30:00
55728,ratsmah,41072,2136,17,15,40,2015-06-17 15:40:00
55753,ratsmah,41072,2133,17,15,50,2015-06-17 15:50:00
58499,ratsmah,41107,197,18,11,0,2015-06-18 11:00:00
58520,ratsmah,41107,286,18,11,10,2015-06-18 11:10:00
58545,ratsmah,41108,288,18,11,20,2015-06-18 11:20:00
58565,ratsmah,41108,488,18,11,40,2015-06-18 11:40:00
58590,ratsmah,41108,544,18,11,50,2015-06-18 11:50:00
58615,ratsmah,41108,552,18,12,0,2015-06-18 12:00:00
58641,ratsmah,41108,597,18,12,10,2015-06-18 12:10:00
59397,ratsmah,41113,94,18,17,20,2015-06-18 17:20:00
59416,ratsmah,41113,194,18,17,30,2015-06-18 17:30:00
59436,ratsmah,41113,392,18,17,40,2015-06-18 17:40:00
59458,ratsmah,41113,507,18,17,50,2015-06-18 17:50:00
59479,ratsmah,41113,852,18,18,10,2015-06-18 18:10:00
59503,ratsmah,41122,971,18,18,20,2015-06-18 18:20:00
59528,ratsmah,41122,1125,18,18,30,2015-06-18 18:30:00
59553,ratsmah,41122,1107,18,18,50,2015-06-18 18:50:00
60566,ratsmah,41145,195,19,1,50,2015-06-19 01:50:00
60588,ratsmah,41145,316,19,2,0,2015-06-19 02:00:00
60613,ratsmah,41145,343,19,2,10,2015-06-19 02:10:00
60636,ratsmah,41145,424,19,2,20,2015-06-19 02:20:00
60647,gaarabestshaman,31835,139,19,2,20,2015-06-19 02:20:00
60661,ratsmah,41145,455,19,2,30,2015-06-19 02:30:00
60673,gaarabestshaman,31835,167,19,2,30,2015-06-19 02:30:00
60687,ratsmah,41145,484,19,2,40,2015-06-19 02:40:00
60696,gaarabestshaman,31835,171,19,2,40,2015-06-19 02:40:00
60711,ratsmah,41145,496,19,2,50,2015-06-19 02:50:00
60718,gaarabestshaman,31835,210,19,2,50,2015-06-19 02:50:00
60737,gaarabestshaman,31835,388,19,3,0,2015-06-19 03:00:00
60762,gaarabestshaman,31835,386,19,3,10,2015-06-19 03:10:00
60790,gaarabestshaman,31845,354,19,3,20,2015-06-19 03:20:00
60812,gaarabestshaman,31845,358,19,3,30,2015-06-19 03:30:00
60841,gaarabestshaman,31845,357,19,3,40,2015-06-19 03:40:00
60865,gaarabestshaman,31845,338,19,3,50,2015-06-19 03:50:00
60888,gaarabestshaman,31845,347,19,4,0,2015-06-19 04:00:00
60912,gaarabestshaman,31845,363,19,4,10,2015-06-19 04:10:00
60935,gaarabestshaman,31861,390,19,4,20,2015-06-19 04:20:00
62422,ratsmah,41158,258,19,15,0,2015-06-19 15:00:00
62443,ratsmah,41158,330,19,15,10,2015-06-19 15:10:00
62466,ratsmah,41156,373,19,15,20,2015-06-19 15:20:00
62489,ratsmah,41156,417,19,15,30,2015-06-19 15:30:00
62514,ratsmah,41156,469,19,15,40,2015-06-19 15:40:00
62538,ratsmah,41156,498,19,15,50,2015-06-19 15:50:00
62563,ratsmah,41156,543,19,16,0,2015-06-19 16:00:00
62587,ratsmah,41156,645,19,16,10,2015-06-19 16:10:00
62611,ratsmah,41161,651,19,16,20,2015-06-19 16:20:00
62634,ratsmah,41161,674,19,16,30,2015-06-19 16:30:00
62661,ratsmah,41161,568,19,16,40,2015-06-19 16:40:00
62684,ratsmah,41161,593,19,16,50,2015-06-19 16:50:00
62707,ratsmah,41166,662,19,17,0,2015-06-19 17:00:00
62732,ratsmah,41166,740,19,17,10,2015-06-19 17:10:00
62757,ratsmah,41171,748,19,17,20,2015-06-19 17:20:00
62782,ratsmah,41172,745,19,17,30,2015-06-19 17:30:00
62807,ratsmah,41172,738,19,17,40,2015-06-19 17:40:00
62833,ratsmah,41172,653,19,18,0,2015-06-19 18:00:00
62859,ratsmah,41172,668,19,18,10,2015-06-19 18:10:00
62882,ratsmah,41181,709,19,18,40,2015-06-19 18:40:00
62905,ratsmah,41181,726,19,18,50,2015-06-19 18:50:00
62932,ratsmah,41181,510,19,19,0,2015-06-19 19:00:00
62956,ratsmah,41181,718,19,19,10,2015-06-19 19:10:00
62980,ratsmah,41184,724,19,19,20,2015-06-19 19:20:00
63845,ratsmah,41188,101,20,2,10,2015-06-20 02:10:00
63867,ratsmah,41189,189,20,2,20,2015-06-20 02:20:00
63887,ratsmah,41190,299,20,2,30,2015-06-20 02:30:00
63909,ratsmah,41190,489,20,2,40,2015-06-20 02:40:00
63933,ratsmah,41190,685,20,2,50,2015-06-20 02:50:00
63956,ratsmah,41190,794,20,3,0,2015-06-20 03:00:00
63982,ratsmah,41190,810,20,3,10,2015-06-20 03:10:00
63985,eloise_ailv,18214,537,20,3,10,2015-06-20 03:10:00
64007,eloise_ailv,18233,1082,20,3,20,2015-06-20 03:20:00
64008,ratsmah,41208,860,20,3,20,2015-06-20 03:20:00
64029,eloise_ailv,18233,1735,20,3,40,2015-06-20 03:40:00
64033,ratsmah,41208,926,20,3,40,2015-06-20 03:40:00
64054,eloise_ailv,18233,1929,20,3,50,2015-06-20 03:50:00
64059,ratsmah,41208,990,20,3,50,2015-06-20 03:50:00
64076,eloise_ailv,18233,2349,20,4,0,2015-06-20 04:00:00
64082,ratsmah,41208,1048,20,4,0,2015-06-20 04:00:00
64101,eloise_ailv,18233,2758,20,4,10,2015-06-20 04:10:00
64107,ratsmah,41221,1129,20,4,10,2015-06-20 04:10:00
64126,eloise_ailv,18390,2958,20,4,20,2015-06-20 04:20:00
64131,ratsmah,41222,1348,20,4,20,2015-06-20 04:20:00
64151,eloise_ailv,18390,3016,20,4,40,2015-06-20 04:40:00
64152,ratsmah,41224,2646,20,4,40,2015-06-20 04:40:00
64176,eloise_ailv,18390,3071,20,4,50,2015-06-20 04:50:00
64179,ratsmah,41224,1221,20,4,50,2015-06-20 04:50:00
64201,eloise_ailv,18390,3564,20,5,0,2015-06-20 05:00:00
64226,eloise_ailv,18390,3647,20,5,10,2015-06-20 05:10:00
64251,eloise_ailv,18623,3723,20,5,20,2015-06-20 05:20:00
64276,eloise_ailv,18623,3369,20,5,30,2015-06-20 05:30:00
64797,gaarabestshaman,31831,187,20,9,20,2015-06-20 09:20:00
64819,gaarabestshaman,31831,288,20,9,40,2015-06-20 09:40:00
64843,gaarabestshaman,31831,323,20,9,50,2015-06-20 09:50:00
64867,gaarabestshaman,31831,360,20,10,0,2015-06-20 10:00:00
64891,gaarabestshaman,31857,434,20,10,20,2015-06-20 10:20:00
64916,gaarabestshaman,31857,460,20,10,30,2015-06-20 10:30:00
64939,gaarabestshaman,31857,568,20,10,40,2015-06-20 10:40:00
64965,gaarabestshaman,31857,547,20,10,50,2015-06-20 10:50:00
64995,ratsmah,41243,365,20,11,10,2015-06-20 11:10:00
65014,ratsmah,41246,536,20,11,20,2015-06-20 11:20:00
65040,ratsmah,41246,594,20,11,30,2015-06-20 11:30:00
65064,ratsmah,41246,679,20,11,40,2015-06-20 11:40:00
65087,ratsmah,41246,895,20,11,50,2015-06-20 11:50:00
65111,ratsmah,41246,947,20,12,0,2015-06-20 12:00:00
65137,ratsmah,41246,944,20,12,10,2015-06-20 12:10:00
65163,ratsmah,41261,903,20,12,20,2015-06-20 12:20:00
65187,ratsmah,41261,869,20,12,30,2015-06-20 12:30:00
65211,ratsmah,41261,951,20,12,40,2015-06-20 12:40:00
65234,ratsmah,41261,913,20,12,50,2015-06-20 12:50:00
65255,ratsmah,41271,1333,20,13,20,2015-06-20 13:20:00
65278,ratsmah,41271,1515,20,13,30,2015-06-20 13:30:00
65303,ratsmah,41271,1535,20,13,40,2015-06-20 13:40:00
65327,ratsmah,41271,1782,20,13,50,2015-06-20 13:50:00
65354,ratsmah,41271,1526,20,14,0,2015-06-20 14:00:00
65379,ratsmah,41271,1754,20,14,10,2015-06-20 14:10:00
65404,ratsmah,41303,1827,20,14,20,2015-06-20 14:20:00
65429,ratsmah,41303,1869,20,14,30,2015-06-20 14:30:00
65453,ratsmah,41303,1702,20,15,0,2015-06-20 15:00:00
65478,ratsmah,41303,1611,20,15,10,2015-06-20 15:10:00
65503,ratsmah,41319,1606,20,15,20,2015-06-20 15:20:00
65529,ratsmah,41319,1652,20,15,40,2015-06-20 15:40:00
65553,ratsmah,41319,1681,20,15,50,2015-06-20 15:50:00
65578,ratsmah,41319,1799,20,16,0,2015-06-20 16:00:00
65602,ratsmah,41319,1923,20,16,10,2015-06-20 16:10:00
65628,ratsmah,41343,1591,20,16,20,2015-06-20 16:20:00
65652,ratsmah,41343,1837,20,16,30,2015-06-20 16:30:00
66005,reckful,323391,452,20,18,50,2015-06-20 18:50:00
66027,reckful,323391,1263,20,19,0,2015-06-20 19:00:00
66051,reckful,323391,2420,20,19,10,2015-06-20 19:10:00
66076,reckful,323395,3347,20,19,20,2015-06-20 19:20:00
66101,reckful,323395,4361,20,19,30,2015-06-20 19:30:00
66126,reckful,323395,6361,20,19,50,2015-06-20 19:50:00
66151,reckful,323395,6256,20,20,0,2015-06-20 20:00:00
66176,reckful,323395,7711,20,20,10,2015-06-20 20:10:00
66200,reckful,323464,8220,20,20,20,2015-06-20 20:20:00
66225,reckful,323464,8855,20,20,30,2015-06-20 20:30:00
68098,ratsmah,41357,106,21,10,50,2015-06-21 10:50:00
68118,ratsmah,41358,214,21,11,0,2015-06-21 11:00:00
68140,ratsmah,41358,376,21,11,10,2015-06-21 11:10:00
68162,ratsmah,41358,527,21,11,20,2015-06-21 11:20:00
68185,ratsmah,41358,661,21,11,30,2015-06-21 11:30:00
68210,ratsmah,41358,704,21,11,40,2015-06-21 11:40:00
68234,ratsmah,41358,790,21,11,50,2015-06-21 11:50:00
68259,ratsmah,41358,853,21,12,0,2015-06-21 12:00:00
68282,ratsmah,41358,950,21,12,10,2015-06-21 12:10:00
68306,ratsmah,41367,1242,21,12,30,2015-06-21 12:30:00
68332,ratsmah,41367,1189,21,12,40,2015-06-21 12:40:00
68356,ratsmah,41367,1342,21,12,50,2015-06-21 12:50:00
68381,ratsmah,41367,1261,21,13,0,2015-06-21 13:00:00
68406,ratsmah,41367,1307,21,13,10,2015-06-21 13:10:00
68431,ratsmah,41386,1366,21,13,20,2015-06-21 13:20:00
68456,ratsmah,41386,1252,21,13,30,2015-06-21 13:30:00
68481,ratsmah,41386,1158,21,13,50,2015-06-21 13:50:00
68505,ratsmah,41393,1395,21,14,0,2015-06-21 14:00:00
68528,ratsmah,41393,1719,21,14,10,2015-06-21 14:10:00
68553,ratsmah,41402,1945,21,14,20,2015-06-21 14:20:00
68578,ratsmah,41402,2347,21,14,30,2015-06-21 14:30:00
68603,ratsmah,41402,2491,21,14,40,2015-06-21 14:40:00
68627,ratsmah,41402,2708,21,14,50,2015-06-21 14:50:00
68652,ratsmah,41402,2916,21,15,10,2015-06-21 15:10:00
68677,ratsmah,41440,3165,21,15,20,2015-06-21 15:20:00
68702,ratsmah,41440,3506,21,15,30,2015-06-21 15:30:00
68727,ratsmah,41454,3328,21,15,40,2015-06-21 15:40:00
68752,ratsmah,41454,3799,21,15,50,2015-06-21 15:50:00
68777,ratsmah,41520,3673,21,16,0,2015-06-21 16:00:00
68801,ratsmah,41520,3880,21,16,10,2015-06-21 16:10:00
68826,ratsmah,41538,4323,21,16,30,2015-06-21 16:30:00
68851,ratsmah,41538,4487,21,16,40,2015-06-21 16:40:00
68876,ratsmah,41538,4596,21,16,50,2015-06-21 16:50:00
68901,ratsmah,41538,4729,21,17,0,2015-06-21 17:00:00
68926,ratsmah,41538,4953,21,17,10,2015-06-21 17:10:00
68951,ratsmah,41623,4916,21,17,20,2015-06-21 17:20:00
68976,ratsmah,41623,4855,21,17,30,2015-06-21 17:30:00
69001,ratsmah,41623,5232,21,17,40,2015-06-21 17:40:00
69026,ratsmah,41675,5791,21,18,0,2015-06-21 18:00:00
69051,ratsmah,41682,6562,21,18,10,2015-06-21 18:10:00
69075,ratsmah,41782,7178,21,18,20,2015-06-21 18:20:00
69100,ratsmah,41782,7738,21,18,40,2015-06-21 18:40:00
69125,ratsmah,41782,8197,21,18,50,2015-06-21 18:50:00
69150,ratsmah,41782,8757,21,19,0,2015-06-21 19:00:00
69175,ratsmah,41782,9162,21,19,10,2015-06-21 19:10:00
69200,ratsmah,41985,9797,21,19,20,2015-06-21 19:20:00
69225,ratsmah,41985,10450,21,19,30,2015-06-21 19:30:00
69250,ratsmah,41985,11558,21,19,40,2015-06-21 19:40:00
69275,ratsmah,42102,9979,21,19,50,2015-06-21 19:50:00
69300,ratsmah,42102,10637,21,20,10,2015-06-21 20:10:00
69325,ratsmah,42584,10497,21,20,20,2015-06-21 20:20:00
69350,ratsmah,42584,10757,21,20,30,2015-06-21 20:30:00
69375,ratsmah,42584,10768,21,20,40,2015-06-21 20:40:00
69401,ratsmah,42584,10050,21,20,50,2015-06-21 20:50:00
69426,ratsmah,42584,9279,21,21,0,2015-06-21 21:00:00
70831,reynad27,263193,1654,22,7,10,2015-06-22 07:10:00
70852,reynad27,263210,3457,22,7,20,2015-06-22 07:20:00
70877,reynad27,263210,5238,22,7,30,2015-06-22 07:30:00
70901,reynad27,263210,6726,22,7,40,2015-06-22 07:40:00
70926,reynad27,263210,8658,22,7,50,2015-06-22 07:50:00
70951,reynad27,263210,9495,22,8,0,2015-06-22 08:00:00
70976,reynad27,263404,12099,22,8,20,2015-06-22 08:20:00
71001,reynad27,263404,12975,22,8,30,2015-06-22 08:30:00
71051,reynad27,263507,12277,22,8,50,2015-06-22 08:50:00
71076,reynad27,263507,12879,22,9,0,2015-06-22 09:00:00
71102,reynad27,263651,6997,22,9,30,2015-06-22 09:30:00
71127,reynad27,263651,5969,22,9,40,2015-06-22 09:40:00
71152,reynad27,263651,5324,22,9,50,2015-06-22 09:50:00
71177,reynad27,263651,5171,22,10,0,2015-06-22 10:00:00
71202,reynad27,263781,6344,22,10,20,2015-06-22 10:20:00
71227,reynad27,263781,7615,22,10,30,2015-06-22 10:30:00
71252,reynad27,263781,8293,22,10,40,2015-06-22 10:40:00
71276,reynad27,263781,10669,22,10,50,2015-06-22 10:50:00
71301,reynad27,263781,11863,22,11,0,2015-06-22 11:00:00
71326,reynad27,263781,12753,22,11,10,2015-06-22 11:10:00
71351,reynad27,263954,12780,22,11,20,2015-06-22 11:20:00
71376,reynad27,263954,13005,22,11,30,2015-06-22 11:30:00
71401,reynad27,264016,9655,22,11,40,2015-06-22 11:40:00
71420,ratsmah,43273,427,22,11,40,2015-06-22 11:40:00
71426,reynad27,264016,11763,22,12,0,2015-06-22 12:00:00
71442,ratsmah,43273,677,22,12,0,2015-06-22 12:00:00
71451,reynad27,264016,12076,22,12,10,2015-06-22 12:10:00
71465,ratsmah,43273,847,22,12,10,2015-06-22 12:10:00
71476,reynad27,264160,13185,22,12,30,2015-06-22 12:30:00
71486,ratsmah,43288,1119,22,12,30,2015-06-22 12:30:00
71501,reynad27,264160,13528,22,12,40,2015-06-22 12:40:00
71511,ratsmah,43288,1234,22,12,40,2015-06-22 12:40:00
71526,reynad27,264160,13805,22,12,50,2015-06-22 12:50:00
71536,ratsmah,43288,1294,22,12,50,2015-06-22 12:50:00
71551,reynad27,264160,13707,22,13,10,2015-06-22 13:10:00
71560,ratsmah,43288,1390,22,13,10,2015-06-22 13:10:00
71576,reynad27,264362,14662,22,13,20,2015-06-22 13:20:00
71583,ratsmah,43328,1510,22,13,20,2015-06-22 13:20:00
71601,reynad27,264406,9916,22,13,30,2015-06-22 13:30:00
71605,ratsmah,43328,1883,22,13,30,2015-06-22 13:30:00
71626,reynad27,264406,11374,22,13,40,2015-06-22 13:40:00
71630,ratsmah,43328,1745,22,13,40,2015-06-22 13:40:00
71651,reynad27,264406,11163,22,13,50,2015-06-22 13:50:00
71655,ratsmah,43328,1774,22,13,50,2015-06-22 13:50:00
71676,reynad27,264406,12211,22,14,0,2015-06-22 14:00:00
71680,ratsmah,43328,1882,22,14,0,2015-06-22 14:00:00
71701,reynad27,264406,12794,22,14,10,2015-06-22 14:10:00
71705,ratsmah,43328,2084,22,14,10,2015-06-22 14:10:00
71725,reynad27,264580,16028,22,14,30,2015-06-22 14:30:00
71729,ratsmah,43397,2123,22,14,30,2015-06-22 14:30:00
71750,reynad27,264580,17452,22,14,40,2015-06-22 14:40:00
71754,ratsmah,43397,2101,22,14,40,2015-06-22 14:40:00
71775,reynad27,264580,19029,22,14,50,2015-06-22 14:50:00
71779,ratsmah,43397,1733,22,14,50,2015-06-22 14:50:00
71800,reynad27,264580,21391,22,15,0,2015-06-22 15:00:00
71804,ratsmah,43397,2000,22,15,0,2015-06-22 15:00:00
71825,reynad27,264580,18378,22,15,10,2015-06-22 15:10:00
71829,ratsmah,43397,2176,22,15,10,2015-06-22 15:10:00
71850,reynad27,264955,20327,22,15,20,2015-06-22 15:20:00
71854,ratsmah,43457,2292,22,15,20,2015-06-22 15:20:00
71875,reynad27,264955,21336,22,15,30,2015-06-22 15:30:00
71879,ratsmah,43457,2205,22,15,30,2015-06-22 15:30:00
71900,reynad27,264955,23218,22,15,40,2015-06-22 15:40:00
71904,ratsmah,43457,2243,22,15,40,2015-06-22 15:40:00
71925,reynad27,264955,21132,22,16,0,2015-06-22 16:00:00
71929,ratsmah,43457,1885,22,16,0,2015-06-22 16:00:00
71950,reynad27,264955,21288,22,16,10,2015-06-22 16:10:00
71955,ratsmah,43457,1990,22,16,10,2015-06-22 16:10:00
71975,reynad27,265286,19825,22,16,20,2015-06-22 16:20:00
71978,ratsmah,43494,2118,22,16,20,2015-06-22 16:20:00
72000,reynad27,265286,21195,22,16,30,2015-06-22 16:30:00
72003,ratsmah,43494,2271,22,16,30,2015-06-22 16:30:00
72025,reynad27,265286,20958,22,16,40,2015-06-22 16:40:00
72028,ratsmah,43494,2175,22,16,40,2015-06-22 16:40:00
72050,reynad27,265286,20544,22,16,50,2015-06-22 16:50:00
72054,ratsmah,43510,1499,22,16,50,2015-06-22 16:50:00
72075,reynad27,265286,21901,22,17,0,2015-06-22 17:00:00
72078,ratsmah,43510,1806,22,17,0,2015-06-22 17:00:00
72100,reynad27,265604,20858,22,17,20,2015-06-22 17:20:00
72103,ratsmah,43529,2077,22,17,20,2015-06-22 17:20:00
72125,reynad27,265604,19942,22,17,30,2015-06-22 17:30:00
72128,ratsmah,43529,2076,22,17,30,2015-06-22 17:30:00
72150,reynad27,265604,19059,22,17,40,2015-06-22 17:40:00
72153,ratsmah,43529,2487,22,17,40,2015-06-22 17:40:00
72175,reynad27,265604,19065,22,17,50,2015-06-22 17:50:00
74566,ratsmah,43695,251,23,12,10,2015-06-23 12:10:00
74585,ratsmah,43697,410,23,12,20,2015-06-23 12:20:00
74610,ratsmah,43697,528,23,12,30,2015-06-23 12:30:00
74634,ratsmah,43697,646,23,12,40,2015-06-23 12:40:00
74658,ratsmah,43697,983,23,12,50,2015-06-23 12:50:00
74683,ratsmah,43697,1132,23,13,0,2015-06-23 13:00:00
74707,ratsmah,43697,1331,23,13,10,2015-06-23 13:10:00
74727,ratsmah,43731,2055,23,13,20,2015-06-23 13:20:00
74753,ratsmah,43731,2278,23,13,30,2015-06-23 13:30:00
74779,ratsmah,43731,2138,23,13,40,2015-06-23 13:40:00
74803,ratsmah,43731,2367,23,13,50,2015-06-23 13:50:00
74828,ratsmah,43731,2378,23,14,0,2015-06-23 14:00:00
74853,ratsmah,43731,2482,23,14,10,2015-06-23 14:10:00
74877,ratsmah,43772,2545,23,14,20,2015-06-23 14:20:00
74903,ratsmah,43772,2511,23,14,40,2015-06-23 14:40:00
74928,ratsmah,43772,2531,23,14,50,2015-06-23 14:50:00
74953,ratsmah,43772,2655,23,15,0,2015-06-23 15:00:00
74978,ratsmah,43829,2470,23,15,10,2015-06-23 15:10:00
75003,ratsmah,43840,2536,23,15,40,2015-06-23 15:40:00
75028,ratsmah,43840,2613,23,16,0,2015-06-23 16:00:00
75053,ratsmah,43868,2703,23,16,10,2015-06-23 16:10:00
75057,reynad27,265978,1163,23,16,10,2015-06-23 16:10:00
75077,reynad27,265989,4606,23,16,30,2015-06-23 16:30:00
75079,ratsmah,43878,2410,23,16,30,2015-06-23 16:30:00
75102,reynad27,265989,5598,23,16,40,2015-06-23 16:40:00
75104,ratsmah,43878,2296,23,16,40,2015-06-23 16:40:00
75127,reynad27,265989,6074,23,16,50,2015-06-23 16:50:00
75129,ratsmah,43878,2241,23,16,50,2015-06-23 16:50:00
75151,reynad27,265989,8266,23,17,0,2015-06-23 17:00:00
75155,ratsmah,43878,1943,23,17,0,2015-06-23 17:00:00
75176,reynad27,266057,9421,23,17,10,2015-06-23 17:10:00
75180,ratsmah,43904,2072,23,17,10,2015-06-23 17:10:00
75201,reynad27,266095,9860,23,17,20,2015-06-23 17:20:00
75204,ratsmah,43909,1934,23,17,20,2015-06-23 17:20:00
75226,reynad27,266095,9892,23,17,30,2015-06-23 17:30:00
75229,ratsmah,43909,1946,23,17,30,2015-06-23 17:30:00
75251,reynad27,266095,10588,23,17,40,2015-06-23 17:40:00
75254,ratsmah,43909,1933,23,17,40,2015-06-23 17:40:00
75276,reynad27,266095,11090,23,17,50,2015-06-23 17:50:00
75279,ratsmah,43909,1848,23,17,50,2015-06-23 17:50:00
75300,reynad27,266095,13925,23,18,0,2015-06-23 18:00:00
75305,ratsmah,43909,1920,23,18,0,2015-06-23 18:00:00
75325,reynad27,266220,15173,23,18,10,2015-06-23 18:10:00
