,name,followers,current_viewers,days,hours,minutes,test
37108,sjow,63838,729,11,19,40,2015-06-11 19:40:00
37133,sjow,63838,729,11,19,50,2015-06-11 19:50:00
52567,sjow,63835,173,16,17,0,2015-06-16 17:00:00
52584,sjow,63835,477,16,17,10,2015-06-16 17:10:00
52606,sjow,63835,757,16,17,20,2015-06-16 17:20:00
52630,sjow,63835,988,16,17,30,2015-06-16 17:30:00
52655,sjow,63835,1214,16,17,40,2015-06-16 17:40:00
52679,sjow,63835,1167,16,17,50,2015-06-16 17:50:00
52704,sjow,63835,1339,16,18,0,2015-06-16 18:00:00
52728,sjow,63835,1572,16,18,10,2015-06-16 18:10:00
52752,sjow,63852,1828,16,18,20,2015-06-16 18:20:00
52776,sjow,63852,2366,16,18,30,2015-06-16 18:30:00
52802,sjow,63852,2779,16,18,40,2015-06-16 18:40:00
52827,sjow,63852,2714,16,18,50,2015-06-16 18:50:00
52852,sjow,63852,2457,16,19,0,2015-06-16 19:00:00
52877,sjow,63852,2248,16,19,10,2015-06-16 19:10:00
52902,sjow,63875,2067,16,19,20,2015-06-16 19:20:00
52927,sjow,63875,2160,16,19,30,2015-06-16 19:30:00
52952,sjow,63875,2236,16,19,40,2015-06-16 19:40:00
52977,sjow,63875,2349,16,19,50,2015-06-16 19:50:00
53002,sjow,63875,2406,16,20,0,2015-06-16 20:00:00
53027,sjow,63875,2266,16,20,10,2015-06-16 20:10:00
53052,sjow,63882,2054,16,20,20,2015-06-16 20:20:00
53077,sjow,63882,1916,16,20,30,2015-06-16 20:30:00
53102,sjow,63882,1841,16,20,40,2015-06-16 20:40:00
53126,sjow,63882,2066,16,20,50,2015-06-16 20:50:00
53151,sjow,63882,2162,16,21,0,2015-06-16 21:00:00
53176,sjow,63882,2384,16,21,10,2015-06-16 21:10:00
53201,sjow,63903,2575,16,21,20,2015-06-16 21:20:00
53226,sjow,63903,2560,16,21,30,2015-06-16 21:30:00
53251,sjow,63903,2292,16,21,40,2015-06-16 21:40:00
53276,sjow,63903,2556,16,21,50,2015-06-16 21:50:00
53301,sjow,63903,2342,16,22,0,2015-06-16 22:00:00
53326,sjow,63903,2026,16,22,10,2015-06-16 22:10:00
53351,sjow,63930,2206,16,22,20,2015-06-16 22:20:00
53376,sjow,63930,2249,16,22,30,2015-06-16 22:30:00
54237,savjz,84503,324,17,4,40,2015-06-17 04:40:00
54258,savjz,84503,963,17,4,50,2015-06-17 04:50:00
54281,savjz,84503,1372,17,5,0,2015-06-17 05:00:00
54303,savjz,84503,1970,17,5,10,2015-06-17 05:10:00
54327,savjz,84517,2791,17,5,20,2015-06-17 05:20:00
54351,savjz,84517,3759,17,5,30,2015-06-17 05:30:00
54376,savjz,84517,4193,17,5,40,2015-06-17 05:40:00
54401,savjz,84517,4837,17,5,50,2015-06-17 05:50:00
54426,savjz,84517,5009,17,6,0,2015-06-17 06:00:00
54451,savjz,84618,6273,17,6,20,2015-06-17 06:20:00
54476,savjz,84618,6454,17,6,30,2015-06-17 06:30:00
54502,savjz,84618,5398,17,6,40,2015-06-17 06:40:00
54527,savjz,84618,5854,17,6,50,2015-06-17 06:50:00
54552,savjz,84618,5948,17,7,0,2015-06-17 07:00:00
54577,savjz,84618,5776,17,7,10,2015-06-17 07:10:00
54602,savjz,84684,5867,17,7,20,2015-06-17 07:20:00
54627,savjz,84684,6011,17,7,30,2015-06-17 07:30:00
54652,savjz,84684,6151,17,7,40,2015-06-17 07:40:00
54677,savjz,84684,6260,17,7,50,2015-06-17 07:50:00
54702,savjz,84721,6754,17,8,0,2015-06-17 08:00:00
54727,savjz,84721,7503,17,8,10,2015-06-17 08:10:00
54752,savjz,84744,8296,17,8,20,2015-06-17 08:20:00
54777,savjz,84744,8467,17,8,30,2015-06-17 08:30:00
54802,savjz,84744,8628,17,8,40,2015-06-17 08:40:00
54827,savjz,84744,6978,17,8,50,2015-06-17 08:50:00
54852,savjz,84744,8839,17,9,10,2015-06-17 09:10:00
54877,savjz,84797,8517,17,9,20,2015-06-17 09:20:00
54901,savjz,84797,10539,17,9,40,2015-06-17 09:40:00
54926,savjz,84797,10617,17,9,50,2015-06-17 09:50:00
54951,savjz,84797,11303,17,10,0,2015-06-17 10:00:00
54976,savjz,84797,10339,17,10,10,2015-06-17 10:10:00
55001,savjz,84868,10297,17,10,20,2015-06-17 10:20:00
55026,savjz,84888,7187,17,10,30,2015-06-17 10:30:00
55051,savjz,84888,8928,17,10,40,2015-06-17 10:40:00
55076,savjz,84888,9465,17,10,50,2015-06-17 10:50:00
55101,savjz,84888,9395,17,11,0,2015-06-17 11:00:00
55126,savjz,84888,7738,17,11,10,2015-06-17 11:10:00
56085,sjow,63946,280,17,18,0,2015-06-17 18:00:00
56105,sjow,63946,535,17,18,10,2015-06-17 18:10:00
56130,sjow,63950,575,17,18,20,2015-06-17 18:20:00
56155,sjow,63950,668,17,18,30,2015-06-17 18:30:00
56179,sjow,63950,742,17,18,40,2015-06-17 18:40:00
56202,sjow,63950,870,17,18,50,2015-06-17 18:50:00
56227,sjow,63950,1188,17,19,0,2015-06-17 19:00:00
56252,sjow,63950,1128,17,19,10,2015-06-17 19:10:00
56277,sjow,63954,1444,17,19,20,2015-06-17 19:20:00
56302,sjow,63954,1268,17,19,30,2015-06-17 19:30:00
56327,sjow,63954,1462,17,19,40,2015-06-17 19:40:00
56351,sjow,63954,1494,17,20,0,2015-06-17 20:00:00
56378,sjow,63954,1463,17,20,10,2015-06-17 20:10:00
56403,sjow,63946,1436,17,20,20,2015-06-17 20:20:00
56428,sjow,63946,1297,17,20,30,2015-06-17 20:30:00
56453,sjow,63946,1302,17,20,40,2015-06-17 20:40:00
56478,sjow,63946,1234,17,20,50,2015-06-17 20:50:00
56504,sjow,63946,1098,17,21,0,2015-06-17 21:00:00
56529,sjow,63946,1128,17,21,10,2015-06-17 21:10:00
56553,sjow,63940,1330,17,21,20,2015-06-17 21:20:00
56578,sjow,63940,1494,17,21,30,2015-06-17 21:30:00
56603,sjow,63940,1393,17,21,40,2015-06-17 21:40:00
56628,sjow,63940,1455,17,21,50,2015-06-17 21:50:00
56653,sjow,63940,1509,17,22,0,2015-06-17 22:00:00
56679,sjow,63940,1473,17,22,10,2015-06-17 22:10:00
57944,neirea,11282,158,18,7,10,2015-06-18 07:10:00
57971,neirea,11278,180,18,7,20,2015-06-18 07:20:00
57997,neirea,11278,176,18,7,30,2015-06-18 07:30:00
58020,neirea,11278,173,18,7,40,2015-06-18 07:40:00
58043,neirea,11278,189,18,7,50,2015-06-18 07:50:00
58064,neirea,11278,325,18,8,0,2015-06-18 08:00:00
58089,neirea,11278,342,18,8,10,2015-06-18 08:10:00
58114,neirea,11285,361,18,8,20,2015-06-18 08:20:00
58136,neirea,11285,615,18,8,30,2015-06-18 08:30:00
58162,neirea,11285,565,18,8,40,2015-06-18 08:40:00
58186,neirea,11285,590,18,8,50,2015-06-18 08:50:00
59810,sjow,63847,217,18,20,40,2015-06-18 20:40:00
59832,sjow,63847,324,18,20,50,2015-06-18 20:50:00
59856,sjow,63847,355,18,21,0,2015-06-18 21:00:00
59880,sjow,63847,455,18,21,10,2015-06-18 21:10:00
59904,sjow,63849,558,18,21,20,2015-06-18 21:20:00
59928,sjow,63849,598,18,21,30,2015-06-18 21:30:00
59952,sjow,63849,1013,18,21,40,2015-06-18 21:40:00
59977,sjow,63849,1309,18,21,50,2015-06-18 21:50:00
60002,sjow,63849,1321,18,22,0,2015-06-18 22:00:00
60027,sjow,63849,1370,18,22,10,2015-06-18 22:10:00
60052,sjow,63855,1441,18,22,20,2015-06-18 22:20:00
60077,sjow,63855,1364,18,22,30,2015-06-18 22:30:00
60102,sjow,63855,1533,18,22,40,2015-06-18 22:40:00
60127,sjow,63855,1403,18,22,50,2015-06-18 22:50:00
60152,sjow,63855,1498,18,23,0,2015-06-18 23:00:00
60177,sjow,63855,1467,18,23,10,2015-06-18 23:10:00
60202,sjow,63864,1524,18,23,20,2015-06-18 23:20:00
60226,sjow,63864,1668,18,23,30,2015-06-18 23:30:00
60252,sjow,63864,1537,18,23,40,2015-06-18 23:40:00
60277,sjow,63864,1512,18,23,50,2015-06-18 23:50:00
60302,sjow,63864,1746,19,0,10,2015-06-19 00:10:00
60327,sjow,63879,1702,19,0,20,2015-06-19 00:20:00
60351,sjow,63879,1768,19,0,30,2015-06-19 00:30:00
60376,sjow,63879,1992,19,0,40,2015-06-19 00:40:00
60401,sjow,63879,2142,19,0,50,2015-06-19 00:50:00
60426,sjow,63879,2371,19,1,0,2015-06-19 01:00:00
60451,sjow,63879,3466,19,1,10,2015-06-19 01:10:00
60475,sjow,63910,4269,19,1,20,2015-06-19 01:20:00
60500,sjow,63910,4681,19,1,30,2015-06-19 01:30:00
60525,sjow,63910,5381,19,1,40,2015-06-19 01:40:00
61424,neirea,11308,118,19,7,50,2015-06-19 07:50:00
61446,neirea,11308,142,19,8,0,2015-06-19 08:00:00
61468,neirea,11308,172,19,8,10,2015-06-19 08:10:00
61492,neirea,11307,197,19,8,20,2015-06-19 08:20:00
61519,neirea,11307,200,19,8,30,2015-06-19 08:30:00
61541,neirea,11307,222,19,8,40,2015-06-19 08:40:00
61566,neirea,11307,247,19,8,50,2015-06-19 08:50:00
61592,neirea,11307,257,19,9,0,2015-06-19 09:00:00
61619,neirea,11307,268,19,9,10,2015-06-19 09:10:00
61642,neirea,11312,256,19,9,20,2015-06-19 09:20:00
61668,neirea,11312,232,19,9,30,2015-06-19 09:30:00
61690,neirea,11312,281,19,9,40,2015-06-19 09:40:00
61715,neirea,11312,290,19,9,50,2015-06-19 09:50:00
61741,neirea,11312,313,19,10,0,2015-06-19 10:00:00
61764,neirea,11319,358,19,10,20,2015-06-19 10:20:00
61790,neirea,11319,337,19,10,30,2015-06-19 10:30:00
61812,neirea,11319,366,19,10,40,2015-06-19 10:40:00
61838,neirea,11319,343,19,10,50,2015-06-19 10:50:00
61863,neirea,11319,362,19,11,0,2015-06-19 11:00:00
61889,neirea,11319,373,19,11,10,2015-06-19 11:10:00
61914,neirea,11328,392,19,11,20,2015-06-19 11:20:00
61939,neirea,11328,391,19,11,30,2015-06-19 11:30:00
61965,neirea,11328,377,19,11,40,2015-06-19 11:40:00
61988,neirea,11328,393,19,11,50,2015-06-19 11:50:00
62017,neirea,11328,320,19,12,0,2015-06-19 12:00:00
62044,neirea,11335,263,19,12,20,2015-06-19 12:20:00
62070,neirea,11335,269,19,12,30,2015-06-19 12:30:00
62095,neirea,11335,251,19,12,40,2015-06-19 12:40:00
63380,sjow,63980,459,19,22,20,2015-06-19 22:20:00
63402,sjow,63980,1001,19,22,40,2015-06-19 22:40:00
63426,sjow,63980,1189,19,22,50,2015-06-19 22:50:00
63451,sjow,63980,1497,19,23,0,2015-06-19 23:00:00
63476,sjow,63980,1768,19,23,10,2015-06-19 23:10:00
63501,sjow,64002,1759,19,23,20,2015-06-19 23:20:00
63526,sjow,64002,2044,19,23,40,2015-06-19 23:40:00
63551,sjow,64002,2189,19,23,50,2015-06-19 23:50:00
63576,sjow,64002,2320,20,0,0,2015-06-20 00:00:00
63600,sjow,64002,3342,20,0,10,2015-06-20 00:10:00
63625,sjow,64024,4898,20,0,50,2015-06-20 00:50:00
63650,sjow,64024,5087,20,1,0,2015-06-20 01:00:00
63675,sjow,64024,5418,20,1,10,2015-06-20 01:10:00
63700,sjow,64090,5719,20,1,20,2015-06-20 01:20:00
63725,sjow,64090,4177,20,1,30,2015-06-20 01:30:00
63750,sjow,64090,4697,20,1,40,2015-06-20 01:40:00
63775,sjow,64090,5087,20,1,50,2015-06-20 01:50:00
63800,sjow,64090,5630,20,2,0,2015-06-20 02:00:00
63825,sjow,64090,5534,20,2,10,2015-06-20 02:10:00
63850,sjow,64151,5801,20,2,20,2015-06-20 02:20:00
63875,sjow,64151,6253,20,2,30,2015-06-20 02:30:00
63900,sjow,64151,7039,20,2,40,2015-06-20 02:40:00
63925,sjow,64151,7401,20,2,50,2015-06-20 02:50:00
63950,sjow,64151,7209,20,3,0,2015-06-20 03:00:00
63975,sjow,64151,7664,20,3,10,2015-06-20 03:10:00
64000,sjow,64223,7002,20,3,20,2015-06-20 03:20:00
64516,neirea,11347,207,20,7,10,2015-06-20 07:10:00
64537,neirea,11350,342,20,7,30,2015-06-20 07:30:00
64562,neirea,11350,390,20,7,40,2015-06-20 07:40:00
64587,neirea,11350,382,20,7,50,2015-06-20 07:50:00
64611,neirea,11350,419,20,8,0,2015-06-20 08:00:00
64636,neirea,11350,464,20,8,10,2015-06-20 08:10:00
64661,neirea,11359,512,20,8,20,2015-06-20 08:20:00
64687,neirea,11359,531,20,8,30,2015-06-20 08:30:00
64711,neirea,11359,514,20,8,40,2015-06-20 08:40:00
64739,neirea,11359,482,20,8,50,2015-06-20 08:50:00
64767,neirea,11359,422,20,9,10,2015-06-20 09:10:00
64792,neirea,11369,438,20,9,20,2015-06-20 09:20:00
64815,neirea,11369,409,20,9,40,2015-06-20 09:40:00
64840,neirea,11369,414,20,9,50,2015-06-20 09:50:00
64865,neirea,11369,387,20,10,0,2015-06-20 10:00:00
64892,neirea,11376,398,20,10,20,2015-06-20 10:20:00
64917,neirea,11376,388,20,10,30,2015-06-20 10:30:00
64942,neirea,11376,418,20,10,40,2015-06-20 10:40:00
64967,neirea,11376,412,20,10,50,2015-06-20 10:50:00
64994,neirea,11376,378,20,11,10,2015-06-20 11:10:00
65019,neirea,11382,340,20,11,20,2015-06-20 11:20:00
65044,neirea,11382,369,20,11,30,2015-06-20 11:30:00
65067,neirea,11382,378,20,11,40,2015-06-20 11:40:00
65094,neirea,11382,431,20,11,50,2015-06-20 11:50:00
65119,neirea,11382,403,20,12,0,2015-06-20 12:00:00
65143,neirea,11382,385,20,12,10,2015-06-20 12:10:00
65170,neirea,11387,348,20,12,20,2015-06-20 12:20:00
65194,neirea,11387,335,20,12,30,2015-06-20 12:30:00
66928,sjow,64254,623,21,2,30,2015-06-21 02:30:00
66953,sjow,64254,1193,21,2,40,2015-06-21 02:40:00
66978,sjow,64254,1534,21,2,50,2015-06-21 02:50:00
67003,sjow,64254,1579,21,3,0,2015-06-21 03:00:00
67028,sjow,64254,1852,21,3,10,2015-06-21 03:10:00
67053,sjow,64278,1643,21,3,20,2015-06-21 03:20:00
67078,sjow,64278,1838,21,3,30,2015-06-21 03:30:00
67103,sjow,64278,1816,21,3,40,2015-06-21 03:40:00
67128,sjow,64278,1916,21,3,50,2015-06-21 03:50:00
67152,sjow,64278,2160,21,4,0,2015-06-21 04:00:00
67177,sjow,64278,2270,21,4,10,2015-06-21 04:10:00
67202,sjow,64299,2624,21,4,20,2015-06-21 04:20:00
67226,sjow,64299,2781,21,4,30,2015-06-21 04:30:00
67245,neirea,11386,100,21,4,30,2015-06-21 04:30:00
67252,sjow,64299,2690,21,4,40,2015-06-21 04:40:00
67270,neirea,11386,122,21,4,40,2015-06-21 04:40:00
67277,sjow,64299,2902,21,4,50,2015-06-21 04:50:00
67293,neirea,11386,159,21,4,50,2015-06-21 04:50:00
67302,sjow,64299,2922,21,5,0,2015-06-21 05:00:00
67319,neirea,11386,148,21,5,0,2015-06-21 05:00:00
67327,sjow,64299,2488,21,5,10,2015-06-21 05:10:00
67342,neirea,11386,166,21,5,10,2015-06-21 05:10:00
67352,sjow,64331,2561,21,5,20,2015-06-21 05:20:00
67365,neirea,11386,188,21,5,20,2015-06-21 05:20:00
67377,sjow,64331,2544,21,5,30,2015-06-21 05:30:00
67389,neirea,11386,187,21,5,30,2015-06-21 05:30:00
67402,sjow,64331,2671,21,5,50,2015-06-21 05:50:00
67413,neirea,11386,217,21,5,50,2015-06-21 05:50:00
67427,sjow,64331,2506,21,6,0,2015-06-21 06:00:00
67436,neirea,11386,243,21,6,0,2015-06-21 06:00:00
67452,sjow,64331,2480,21,6,10,2015-06-21 06:10:00
67462,neirea,11386,250,21,6,10,2015-06-21 06:10:00
67477,sjow,64346,2592,21,6,20,2015-06-21 06:20:00
67485,neirea,11389,272,21,6,20,2015-06-21 06:20:00
67502,sjow,64346,2530,21,6,30,2015-06-21 06:30:00
67511,neirea,11389,246,21,6,30,2015-06-21 06:30:00
67527,sjow,64346,2718,21,6,40,2015-06-21 06:40:00
67537,neirea,11389,241,21,6,40,2015-06-21 06:40:00
67552,sjow,64346,2608,21,6,50,2015-06-21 06:50:00
67561,neirea,11389,271,21,6,50,2015-06-21 06:50:00
67577,sjow,64346,2812,21,7,0,2015-06-21 07:00:00
67583,neirea,11389,307,21,7,0,2015-06-21 07:00:00
67602,sjow,64365,2920,21,7,20,2015-06-21 07:20:00
67609,neirea,11396,356,21,7,20,2015-06-21 07:20:00
67628,sjow,64365,2671,21,7,30,2015-06-21 07:30:00
67635,neirea,11396,306,21,7,30,2015-06-21 07:30:00
67653,sjow,64365,2614,21,7,40,2015-06-21 07:40:00
67661,neirea,11396,298,21,7,40,2015-06-21 07:40:00
67678,sjow,64365,2777,21,7,50,2015-06-21 07:50:00
67686,neirea,11396,298,21,7,50,2015-06-21 07:50:00
67702,sjow,64365,3161,21,8,0,2015-06-21 08:00:00
67709,neirea,11396,323,21,8,0,2015-06-21 08:00:00
67726,sjow,64365,3071,21,8,10,2015-06-21 08:10:00
67736,neirea,11396,324,21,8,10,2015-06-21 08:10:00
67754,sjow,64381,2815,21,8,20,2015-06-21 08:20:00
67764,neirea,11400,305,21,8,20,2015-06-21 08:20:00
67779,sjow,64381,2576,21,8,30,2015-06-21 08:30:00
67789,neirea,11400,280,21,8,30,2015-06-21 08:30:00
67805,neirea,11400,1411,21,8,40,2015-06-21 08:40:00
67830,neirea,11400,1240,21,8,50,2015-06-21 08:50:00
67854,neirea,11400,1102,21,9,0,2015-06-21 09:00:00
67880,neirea,11400,1112,21,9,10,2015-06-21 09:10:00
67907,neirea,11420,933,21,9,20,2015-06-21 09:20:00
67932,neirea,11420,967,21,9,30,2015-06-21 09:30:00
67957,neirea,11420,943,21,9,40,2015-06-21 09:40:00
67983,neirea,11420,953,21,9,50,2015-06-21 09:50:00
68008,neirea,11420,1008,21,10,0,2015-06-21 10:00:00
68032,neirea,11420,1039,21,10,10,2015-06-21 10:10:00
68057,neirea,11438,1047,21,10,30,2015-06-21 10:30:00
68082,neirea,11438,1013,21,10,50,2015-06-21 10:50:00
68108,neirea,11438,1108,21,11,0,2015-06-21 11:00:00
68133,neirea,11438,1040,21,11,10,2015-06-21 11:10:00
69039,sjow,64379,127,21,18,0,2015-06-21 18:00:00
69055,sjow,64379,893,21,18,10,2015-06-21 18:10:00
69078,sjow,64384,1276,21,18,20,2015-06-21 18:20:00
69102,sjow,64389,1837,21,18,40,2015-06-21 18:40:00
69127,sjow,64389,2160,21,18,50,2015-06-21 18:50:00
69152,sjow,64392,2159,21,19,0,2015-06-21 19:00:00
69177,sjow,64392,2383,21,19,10,2015-06-21 19:10:00
69202,sjow,64395,2625,21,19,20,2015-06-21 19:20:00
69227,sjow,64395,2814,21,19,30,2015-06-21 19:30:00
69252,sjow,64395,2770,21,19,40,2015-06-21 19:40:00
69277,sjow,64395,3115,21,19,50,2015-06-21 19:50:00
69302,sjow,64395,2860,21,20,10,2015-06-21 20:10:00
69328,sjow,64417,2583,21,20,20,2015-06-21 20:20:00
69353,sjow,64417,2543,21,20,30,2015-06-21 20:30:00
69378,sjow,64417,2466,21,20,40,2015-06-21 20:40:00
69403,sjow,64417,2343,21,20,50,2015-06-21 20:50:00
69428,sjow,64417,2387,21,21,0,2015-06-21 21:00:00
69451,sjow,64417,5100,21,21,10,2015-06-21 21:10:00
69476,sjow,64429,4807,21,21,20,2015-06-21 21:20:00
69501,sjow,64429,4973,21,21,30,2015-06-21 21:30:00
69526,sjow,64429,4503,21,21,50,2015-06-21 21:50:00
69551,sjow,64429,4609,21,22,0,2015-06-21 22:00:00
69576,sjow,64452,4427,21,22,20,2015-06-21 22:20:00
69601,sjow,64452,4477,21,22,30,2015-06-21 22:30:00
69626,sjow,64452,4209,21,22,40,2015-06-21 22:40:00
69651,sjow,64452,4418,21,22,50,2015-06-21 22:50:00
69676,sjow,64452,4518,21,23,0,2015-06-21 23:00:00
69701,sjow,64452,4480,21,23,10,2015-06-21 23:10:00
69726,sjow,64476,4527,21,23,20,2015-06-21 23:20:00
69751,sjow,64476,4580,21,23,30,2015-06-21 23:30:00
69776,sjow,64476,4408,21,23,40,2015-06-21 23:40:00
69801,sjow,64476,4507,21,23,50,2015-06-21 23:50:00
69826,sjow,64476,4270,22,0,0,2015-06-22 00:00:00
69851,sjow,64501,4592,22,0,20,2015-06-22 00:20:00
69876,sjow,64501,4434,22,0,30,2015-06-22 00:30:00
69901,sjow,64501,4563,22,0,40,2015-06-22 00:40:00
69926,sjow,64501,4333,22,0,50,2015-06-22 00:50:00
69951,sjow,64501,4377,22,1,0,2015-06-22 01:00:00
72917,sjow,64524,132,22,23,20,2015-06-22 23:20:00
72935,sjow,64524,380,22,23,40,2015-06-22 23:40:00
72955,sjow,64524,514,22,23,50,2015-06-22 23:50:00
72980,sjow,64524,596,23,0,0,2015-06-23 00:00:00
73005,sjow,64524,798,23,0,10,2015-06-23 00:10:00
73030,sjow,64535,843,23,0,20,2015-06-23 00:20:00
73054,sjow,64535,1209,23,0,40,2015-06-23 00:40:00
73078,sjow,64535,1407,23,0,50,2015-06-23 00:50:00
73103,sjow,64535,1360,23,1,0,2015-06-23 01:00:00
73128,sjow,64535,1460,23,1,10,2015-06-23 01:10:00
73153,sjow,64545,1551,23,1,20,2015-06-23 01:20:00
73178,sjow,64545,1588,23,1,30,2015-06-23 01:30:00
73202,sjow,64545,1662,23,1,40,2015-06-23 01:40:00
73226,sjow,64545,2460,23,1,50,2015-06-23 01:50:00
73278,sjow,64566,1282,23,2,10,2015-06-23 02:10:00
73302,sjow,64570,1967,23,2,20,2015-06-23 02:20:00
73327,sjow,64570,2079,23,2,50,2015-06-23 02:50:00
73354,sjow,64570,2143,23,3,0,2015-06-23 03:00:00
73378,sjow,64570,2076,23,3,10,2015-06-23 03:10:00
73402,sjow,64591,2047,23,3,20,2015-06-23 03:20:00
73426,sjow,64591,2846,23,3,30,2015-06-23 03:30:00
75669,neirea,11473,66,23,20,20,2015-06-23 20:20:00
75692,neirea,11473,72,23,20,30,2015-06-23 20:30:00
75717,neirea,11473,72,23,20,40,2015-06-23 20:40:00
75740,neirea,11473,84,23,20,50,2015-06-23 20:50:00
75763,neirea,11473,101,23,21,0,2015-06-23 21:00:00
75786,neirea,11478,110,23,21,10,2015-06-23 21:10:00
75813,neirea,11480,101,23,21,20,2015-06-23 21:20:00
75835,neirea,11480,106,23,21,30,2015-06-23 21:30:00
75859,neirea,11480,150,23,21,40,2015-06-23 21:40:00
75884,neirea,11480,159,23,21,50,2015-06-23 21:50:00
75909,neirea,11480,164,23,22,0,2015-06-23 22:00:00
75934,neirea,11483,182,23,22,10,2015-06-23 22:10:00
75958,neirea,11485,213,23,22,20,2015-06-23 22:20:00
75983,neirea,11485,235,23,22,30,2015-06-23 22:30:00
76002,neirea,11485,1931,23,22,40,2015-06-23 22:40:00
76028,neirea,11485,1707,23,22,50,2015-06-23 22:50:00
76052,neirea,11485,1592,23,23,0,2015-06-23 23:00:00
76078,neirea,11512,1481,23,23,10,2015-06-23 23:10:00
76103,neirea,11519,1480,23,23,30,2015-06-23 23:30:00
76128,neirea,11519,1362,23,23,40,2015-06-23 23:40:00
76153,neirea,11519,1309,23,23,50,2015-06-23 23:50:00
76178,neirea,11536,1358,24,0,0,2015-06-24 00:00:00
76203,neirea,11536,1384,24,0,10,2015-06-24 00:10:00
78785,sjow,64601,224,24,19,20,2015-06-24 19:20:00
78810,sjow,64601,356,24,19,30,2015-06-24 19:30:00
78833,sjow,64602,453,24,19,40,2015-06-24 19:40:00
78857,sjow,64602,565,24,19,50,2015-06-24 19:50:00
78882,sjow,64602,643,24,20,0,2015-06-24 20:00:00
78905,sjow,64603,767,24,20,10,2015-06-24 20:10:00
78929,sjow,64606,825,24,20,20,2015-06-24 20:20:00
78955,sjow,64606,884,24,20,30,2015-06-24 20:30:00
78981,sjow,64606,876,24,20,40,2015-06-24 20:40:00
79005,sjow,64606,928,24,20,50,2015-06-24 20:50:00
79029,sjow,64606,954,24,21,0,2015-06-24 21:00:00
79056,sjow,64614,824,24,21,10,2015-06-24 21:10:00
79079,sjow,64616,926,24,21,20,2015-06-24 21:20:00
79103,sjow,64616,2004,24,21,30,2015-06-24 21:30:00
79126,sjow,64616,3306,24,21,40,2015-06-24 21:40:00
79151,sjow,64630,4628,24,21,50,2015-06-24 21:50:00
79176,sjow,64630,4416,24,22,0,2015-06-24 22:00:00
79201,sjow,64636,4383,24,22,10,2015-06-24 22:10:00
79226,sjow,64643,4080,24,22,20,2015-06-24 22:20:00
79251,sjow,64643,4204,24,22,30,2015-06-24 22:30:00
79276,sjow,64643,4247,24,22,40,2015-06-24 22:40:00
79301,sjow,64643,4280,24,22,50,2015-06-24 22:50:00
79326,sjow,64672,4408,24,23,10,2015-06-24 23:10:00
79351,sjow,64678,4650,24,23,20,2015-06-24 23:20:00
79376,sjow,64678,4585,24,23,30,2015-06-24 23:30:00
79401,sjow,64678,4178,24,23,50,2015-06-24 23:50:00
79426,sjow,64678,4234,25,0,0,2015-06-25 00:00:00
79451,sjow,64701,3907,25,0,10,2015-06-25 00:10:00
79476,sjow,64709,3900,25,0,20,2015-06-25 00:20:00
79501,sjow,64709,3849,25,0,30,2015-06-25 00:30:00
79526,sjow,64709,4235,25,0,40,2015-06-25 00:40:00
79551,sjow,64709,4185,25,0,50,2015-06-25 00:50:00
79576,sjow,64709,3920,25,1,0,2015-06-25 01:00:00
79601,sjow,64724,3879,25,1,10,2015-06-25 01:10:00
79626,sjow,64728,3932,25,1,20,2015-06-25 01:20:00
79651,sjow,64728,4095,25,1,30,2015-06-25 01:30:00
79676,sjow,64728,5219,25,1,40,2015-06-25 01:40:00
79700,sjow,64728,5938,25,1,50,2015-06-25 01:50:00
79725,sjow,64728,5369,25,2,0,2015-06-25 02:00:00
79750,sjow,64768,6258,25,2,10,2015-06-25 02:10:00
79775,sjow,64789,6847,25,2,20,2015-06-25 02:20:00
79800,sjow,64789,7875,25,2,30,2015-06-25 02:30:00
79825,sjow,64789,7937,25,2,40,2015-06-25 02:40:00
79850,sjow,64789,8622,25,3,0,2015-06-25 03:00:00
79875,sjow,64870,8888,25,3,10,2015-06-25 03:10:00
79900,sjow,64898,9367,25,3,20,2015-06-25 03:20:00
79925,sjow,64898,9462,25,3,30,2015-06-25 03:30:00
79950,sjow,64898,9716,25,3,40,2015-06-25 03:40:00
80447,neirea,11550,122,25,6,50,2015-06-25 06:50:00
80472,neirea,11550,127,25,7,0,2015-06-25 07:00:00
80494,neirea,11553,132,25,7,10,2015-06-25 07:10:00
80519,neirea,11553,148,25,7,20,2015-06-25 07:20:00
80544,neirea,11553,168,25,7,30,2015-06-25 07:30:00
80569,neirea,11553,168,25,7,40,2015-06-25 07:40:00
80596,neirea,11553,158,25,7,50,2015-06-25 07:50:00
80621,neirea,11553,153,25,8,0,2015-06-25 08:00:00
80645,neirea,11555,161,25,8,10,2015-06-25 08:10:00
80669,neirea,11556,191,25,8,20,2015-06-25 08:20:00
80697,neirea,11556,180,25,8,30,2015-06-25 08:30:00
80721,neirea,11556,196,25,8,40,2015-06-25 08:40:00
82746,sjow,65027,42,25,23,30,2015-06-25 23:30:00
82759,sjow,65027,339,25,23,40,2015-06-25 23:40:00
82783,sjow,65027,517,25,23,50,2015-06-25 23:50:00
82805,sjow,65027,734,26,0,0,2015-06-26 00:00:00
82830,sjow,65027,946,26,0,10,2015-06-26 00:10:00
82854,sjow,65029,1075,26,0,20,2015-06-26 00:20:00
82877,sjow,65029,1267,26,0,30,2015-06-26 00:30:00
