,name,followers,current_viewers,days,hours,minutes,test
97625,trumpsc,540513,23184,30,15,20,2015-06-30 15:20:00
97650,trumpsc,540513,23819,30,15,30,2015-06-30 15:30:00
97675,trumpsc,540612,20080,30,16,20,2015-06-30 16:20:00
97700,trumpsc,540612,20471,30,16,30,2015-06-30 16:30:00
97725,trumpsc,540612,20507,30,16,40,2015-06-30 16:40:00
97750,trumpsc,540612,21040,30,17,0,2015-06-30 17:00:00
97775,trumpsc,540612,20989,30,17,10,2015-06-30 17:10:00
97800,trumpsc,540736,21187,30,17,30,2015-06-30 17:30:00
97825,trumpsc,540736,20882,30,17,40,2015-06-30 17:40:00
97850,trumpsc,540736,21557,30,17,50,2015-06-30 17:50:00
97875,trumpsc,540736,12425,30,18,0,2015-06-30 18:00:00
98180,nl_kripp,545007,659,30,20,10,2015-06-30 20:10:00
98202,nl_kripp,545016,5853,30,20,30,2015-06-30 20:30:00
98227,nl_kripp,545016,6894,30,20,40,2015-06-30 20:40:00
98252,nl_kripp,545016,9582,30,21,10,2015-06-30 21:10:00
98276,nl_kripp,545097,10605,30,21,20,2015-06-30 21:20:00
98300,nl_kripp,545097,12562,30,21,30,2015-06-30 21:30:00
98325,nl_kripp,545097,13921,30,21,40,2015-06-30 21:40:00
98350,nl_kripp,545097,15579,30,22,0,2015-06-30 22:00:00
98375,nl_kripp,545097,17272,30,22,10,2015-06-30 22:10:00
98400,nl_kripp,545211,18578,30,22,20,2015-06-30 22:20:00
98425,nl_kripp,545211,18426,30,22,30,2015-06-30 22:30:00
